KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
53341613,1,,53341612,423,201,222,52,26,26,375,177,198,222,102,120,365,172,193,358,170,188,153,75,78,77,31,46,27,9,18,3,2,1,0,0,0,159,159,32,58,36,16,10,7,2,129,99,30,12,97,1,18,27
53341614,0,,,52,26,26,8,4,4,44,22,22,21,10,11,42,20,22,41,20,21,23,12,11,15,8,7,3,1,2,0,0,0,0,0,0,18,18,5,4,4,1,1,3,0,13,10,3,2,15,0,5,2
53341615,0,,,39,21,18,0,0,0,39,21,18,13,11,2,39,21,18,39,21,18,26,10,16,20,8,12,9,5,4,1,1,0,0,0,0,20,20,9,6,3,1,1,0,0,11,8,3,0,17,0,7,4
53341618,0,,,29,12,17,0,0,0,29,12,17,17,7,10,28,12,16,28,12,16,12,5,7,2,0,2,0,0,0,0,0,0,0,0,0,11,11,1,6,2,1,0,1,0,10,7,3,0,8,0,1,4
53341619,0,,,15,9,6,2,1,1,13,8,5,7,5,2,13,8,5,13,8,5,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,2,0,0,1,0,4,3,1,1,3,0,0,1
53341620,0,,,20,13,7,0,0,0,20,13,7,7,5,2,20,13,7,20,13,7,13,8,5,5,4,1,4,4,0,0,0,0,0,0,0,11,11,5,3,3,0,0,0,0,6,6,0,0,10,0,5,1
53341621,1,,53341631,99,46,53,11,9,2,101,45,56,62,30,32,94,43,51,94,43,51,39,15,24,22,6,16,9,3,6,1,0,1,0,0,0,33,33,4,10,9,6,2,2,2,31,15,16,3,26,0,3,3
53341622,0,,,426,203,223,44,19,25,382,184,198,224,116,108,367,175,192,358,169,189,158,68,90,85,35,50,31,10,21,6,1,5,0,0,0,149,149,27,46,34,19,12,8,3,122,86,36,10,99,0,20,26
53341623,0,,,408,203,205,64,34,30,333,163,170,289,146,143,314,154,160,300,150,150,44,17,27,25,7,18,10,4,6,0,0,0,3,1,2,163,163,46,41,39,25,9,3,0,115,104,11,19,35,6,9,5
53341624,1,,53341634,178,87,91,21,8,13,169,82,87,82,43,39,164,79,85,163,79,84,87,39,48,43,20,23,14,7,7,2,1,1,0,0,0,65,65,15,25,11,10,5,2,2,55,36,19,3,56,0,12,15
53341625,1,,53341626,16,7,9,2,0,2,17,8,9,5,4,1,16,7,9,16,7,9,12,4,8,7,2,5,4,1,3,1,0,1,0,0,0,6,6,3,3,1,0,0,0,1,5,4,1,0,8,0,3,2
53341626,2,53341625,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341628,0,,,52,25,27,8,2,6,44,23,21,23,12,11,44,23,21,43,22,21,21,11,10,7,3,4,4,1,3,1,0,1,0,0,0,20,20,6,5,4,2,2,1,0,14,12,2,2,13,0,5,3
53341629,0,,,25,12,13,2,1,1,23,11,12,14,7,7,22,11,11,21,11,10,9,4,5,6,3,3,1,0,1,0,0,0,0,0,0,6,6,0,0,4,0,1,0,1,6,4,2,0,5,0,0,0
53341631,2,53341621,,13,8,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341632,0,,,132,65,67,17,11,6,115,54,61,61,29,32,115,54,61,115,54,61,54,25,29,36,15,21,10,5,5,3,1,2,0,0,0,54,54,15,18,10,7,2,1,1,39,26,13,5,39,0,10,12
53341634,2,53341624,,12,3,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341635,0,,,16,7,9,0,0,0,16,7,9,7,3,4,16,7,9,16,7,9,9,4,5,5,2,3,3,1,2,1,0,1,0,0,0,7,7,2,2,2,1,0,0,0,5,4,1,0,6,0,2,1
53341638,0,,,76,34,42,8,3,5,68,31,37,30,13,17,68,31,37,68,31,37,38,18,20,21,10,11,10,4,6,0,0,0,0,0,0,27,27,2,10,7,7,1,0,0,25,19,6,2,21,0,2,6
53341639,0,,,117,56,61,16,7,9,101,49,52,59,27,32,99,49,50,99,49,50,42,22,20,18,7,11,9,3,6,0,0,0,0,0,0,45,45,11,15,7,7,3,2,0,33,24,9,4,28,1,5,8
53341641,0,,,250,117,133,34,21,13,214,95,119,137,56,81,210,93,117,202,92,110,77,39,38,33,16,17,12,3,9,1,1,0,22,0,22,107,106,45,24,12,16,7,1,1,61,51,10,9,48,16,15,15
53341646,0,,,65,32,33,4,2,2,61,30,31,31,15,16,59,29,30,57,28,29,30,15,15,9,3,6,4,2,2,1,1,0,0,0,0,23,23,2,7,8,5,1,0,0,21,15,6,1,20,0,2,2
53341648,0,,,140,59,81,17,4,13,123,55,68,80,38,42,120,52,68,119,51,68,43,17,26,17,5,12,5,1,4,0,0,0,0,0,0,46,46,7,16,7,7,4,4,1,39,29,10,3,29,0,4,11
53341649,0,,,478,218,260,69,24,45,409,194,215,242,120,122,395,185,210,389,183,206,167,74,93,77,36,41,20,10,10,5,1,4,1,0,1,176,176,34,61,35,23,15,6,2,142,109,33,15,106,3,19,37
53341650,0,,,621,309,312,95,51,44,526,258,268,324,171,153,507,246,261,496,238,258,202,87,115,109,42,67,48,13,35,4,2,2,0,0,0,221,221,39,69,48,37,19,7,2,180,142,38,19,137,0,30,33
53341651,0,,,831,394,437,94,45,49,737,349,388,422,217,205,708,330,378,700,328,372,315,132,183,192,76,116,68,24,44,8,4,4,3,2,1,300,299,60,104,61,48,17,7,2,239,193,46,20,184,1,43,48
53341652,0,,,162,80,82,17,9,8,145,71,74,78,46,32,143,69,74,143,69,74,67,25,42,39,13,26,21,7,14,3,0,3,1,0,1,65,65,18,20,13,10,1,1,2,47,35,12,4,49,0,13,9
53341656,0,,,110,50,60,9,2,7,101,48,53,63,30,33,93,44,49,91,42,49,38,18,20,14,6,8,5,3,2,0,0,0,1,0,1,37,37,3,14,8,8,2,1,1,34,27,7,3,22,0,1,7
53341657,0,,,95,49,46,5,1,4,90,48,42,33,19,14,89,48,41,88,47,41,57,29,28,30,13,17,11,7,4,0,0,0,1,0,1,42,42,12,18,7,2,0,3,0,30,26,4,0,35,0,8,17
53341658,0,,,73,18,55,0,0,0,73,18,55,1,1,0,73,18,55,73,18,55,72,17,55,70,16,54,52,8,44,15,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53341659,0,,,1746,843,903,204,104,100,1542,739,803,833,425,408,1489,712,777,1469,703,766,709,314,395,382,144,238,146,41,105,13,2,11,8,1,7,672,671,156,239,127,76,42,20,11,515,409,106,37,459,5,108,127
53341660,0,,,45,20,25,5,1,4,40,19,21,31,16,15,38,18,20,38,18,20,9,3,6,3,1,2,2,1,1,0,0,0,0,0,0,18,18,6,4,3,4,0,1,0,12,9,3,1,7,0,2,1
53341661,0,,,1304,581,723,222,109,113,1075,468,607,780,348,432,953,442,511,908,429,479,295,120,175,162,60,102,50,14,36,4,1,3,4,3,1,437,436,101,109,90,76,42,12,6,329,258,71,60,198,9,36,41
53341662,0,,,1882,905,977,239,135,104,1639,767,872,1031,497,534,1601,745,856,1563,736,827,608,270,338,315,128,187,95,36,59,7,4,3,28,9,19,822,822,290,257,123,87,39,18,8,524,426,98,61,418,38,123,106
53341663,0,,,25,10,15,0,0,0,25,10,15,14,6,8,25,10,15,25,10,15,11,4,7,7,1,6,3,0,3,0,0,0,0,0,0,10,10,1,5,2,2,0,0,0,9,5,4,0,8,0,0,1
53341664,2,53341673,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341665,0,,,10,5,5,0,0,0,10,5,5,4,3,1,10,5,5,10,5,5,6,2,4,3,1,2,1,0,1,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,3,2,1,0,4,0,1,1
53341667,0,,,123,64,59,7,6,1,116,58,58,75,40,35,111,55,56,107,53,54,41,18,23,23,9,14,14,6,8,1,0,1,0,0,0,45,45,8,16,9,6,4,2,0,36,28,8,0,27,0,5,5
53341668,0,,,413,163,250,37,16,21,376,147,229,207,100,107,368,144,224,364,143,221,169,47,122,138,32,106,94,17,77,17,3,14,2,0,2,92,88,31,29,12,10,5,1,0,57,52,5,8,38,0,17,12
53341669,0,,,1104,554,550,155,71,84,943,478,465,694,365,329,906,457,449,897,451,446,249,113,136,110,45,65,27,9,18,2,0,2,48,39,9,464,461,159,127,80,58,26,8,3,299,256,43,48,167,49,39,52
53341671,0,,,200,100,100,34,19,15,166,81,85,111,58,53,156,76,80,152,74,78,55,23,32,33,14,19,8,2,6,1,0,1,5,4,1,67,67,7,24,12,15,5,4,0,58,47,11,5,36,0,7,13
53341672,0,,,1323,664,659,263,136,127,1055,525,530,788,398,390,1002,500,502,989,492,497,267,127,140,120,52,68,30,13,17,3,0,3,4,3,1,485,485,107,147,91,80,42,10,8,373,315,58,76,178,12,28,49
53341673,1,,53341664,472,217,255,51,23,28,429,199,230,236,115,121,410,186,224,405,183,222,193,84,109,101,35,66,45,13,32,4,0,4,0,0,0,160,160,24,52,39,21,12,7,7,136,91,45,11,128,1,18,27
53341674,0,,,129,66,63,13,8,5,116,58,58,59,30,29,112,55,57,108,52,56,57,28,29,30,16,14,7,2,5,2,0,2,0,0,0,46,46,8,21,4,5,2,5,1,38,29,9,2,37,0,6,15
53341675,0,,,67,35,32,1,1,0,66,34,32,33,16,17,66,34,32,66,34,32,33,18,15,24,11,13,8,4,4,0,0,0,0,0,0,23,23,3,5,9,4,1,1,0,20,11,9,1,18,0,1,3
53341676,0,,,75,37,38,4,2,2,71,35,36,40,22,18,69,34,35,68,34,34,31,13,18,18,6,12,9,3,6,0,0,0,0,0,0,24,24,5,7,5,0,3,2,2,19,10,9,2,22,0,5,6
53341677,0,,,239,120,119,31,16,15,207,103,104,117,65,52,198,99,99,196,97,99,90,38,52,51,19,32,17,4,13,1,0,1,0,0,0,78,78,11,22,19,13,6,5,2,66,39,27,6,60,1,7,8
53341678,0,,,245,108,137,24,8,16,220,99,121,129,59,70,218,99,119,215,98,117,91,40,51,37,14,23,11,2,9,1,0,1,0,0,0,106,106,38,31,18,11,2,5,1,68,49,19,4,62,1,18,18
53341679,0,,,362,178,184,34,18,16,328,160,168,205,101,104,313,154,159,308,152,156,123,59,64,59,24,35,26,9,17,0,0,0,0,0,0,98,95,13,26,22,21,7,3,3,81,50,31,9,64,0,6,14
53341681,0,,,51,28,23,14,7,7,37,21,16,34,20,14,33,18,15,32,17,15,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,14,14,0,2,3,7,2,0,0,14,12,2,4,2,0,0,0
53341682,0,,,183,87,96,20,11,9,163,76,87,107,51,56,159,75,84,157,75,82,56,25,31,22,8,14,13,4,9,0,0,0,1,0,1,67,67,7,27,18,11,2,1,1,59,45,14,2,34,1,2,8
53341683,0,,,522,258,264,78,40,38,444,218,226,293,153,140,428,209,219,421,206,215,151,65,86,78,31,47,30,9,21,2,1,1,1,0,1,182,182,35,47,44,29,17,10,0,146,106,40,19,97,4,17,21
53341684,0,,,426,216,210,62,35,27,364,181,183,239,124,115,349,174,175,344,169,175,125,57,68,65,26,39,14,8,6,3,2,1,0,0,0,158,158,30,48,44,23,5,5,3,126,103,23,19,82,2,16,23
53341685,0,,,177,92,85,13,7,6,164,85,79,96,53,43,159,82,77,154,77,77,68,32,36,31,12,19,16,7,9,1,0,1,0,0,0,60,60,8,20,14,10,3,3,2,52,35,17,2,46,0,4,11
53341686,1,,53341696,181,86,95,14,5,9,203,95,108,88,47,41,199,93,106,198,92,106,115,48,67,89,35,54,52,16,36,7,3,4,0,0,0,68,68,17,25,11,10,4,2,2,54,38,16,2,55,1,11,19
53341687,0,,,120,58,62,21,8,13,99,50,49,67,35,32,95,49,46,94,49,45,32,15,17,17,8,9,4,2,2,0,0,0,0,0,0,42,42,4,16,10,8,2,2,0,38,31,7,2,20,0,1,8
53341688,0,,,203,100,103,32,14,18,171,86,85,110,59,51,165,83,82,164,83,81,61,27,34,33,15,18,11,6,5,0,0,0,1,0,1,64,64,5,18,21,11,4,3,2,58,42,16,5,40,0,3,8
53341689,0,,,388,187,201,53,27,26,335,160,175,212,106,106,328,157,171,323,155,168,123,54,69,57,21,36,22,7,15,1,0,1,2,0,2,132,132,21,38,31,26,7,5,4,110,79,31,17,73,0,11,16
53341690,0,,,98,50,48,6,3,3,92,47,45,47,24,23,90,46,44,89,45,44,45,23,22,24,10,14,9,2,7,0,0,0,1,1,0,38,38,7,14,11,2,3,0,1,31,24,7,1,29,1,5,5
53341691,0,,,124,51,73,13,6,7,111,45,66,72,27,45,106,45,61,103,44,59,39,18,21,19,6,13,10,3,7,0,0,0,0,0,0,42,42,8,11,11,4,5,1,2,34,21,13,2,26,0,4,3
53341692,0,,,225,113,112,22,9,13,203,104,99,116,63,53,193,98,95,187,94,93,87,41,46,46,21,25,18,9,9,0,0,0,1,0,1,71,71,11,21,12,12,8,4,3,59,41,18,1,56,0,10,14
53341693,0,,,224,112,112,34,19,15,190,93,97,114,60,54,183,90,93,180,88,92,76,33,43,40,16,24,9,2,7,4,0,4,0,0,0,77,77,12,26,16,10,7,5,1,64,49,15,8,49,0,9,14
53341694,0,,,942,438,504,138,76,62,802,361,441,506,236,270,765,343,422,751,338,413,296,125,171,137,59,78,36,9,27,1,1,0,14,1,13,356,356,80,109,76,58,22,5,6,276,224,52,37,191,11,41,57
53341695,0,,,219,104,115,29,16,13,190,88,102,83,42,41,181,87,94,177,83,94,107,46,61,70,28,42,38,11,27,6,1,5,0,0,0,58,57,6,21,9,7,4,2,8,51,32,19,5,47,0,5,13
53341696,2,53341686,,36,14,22,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341697,0,,,291,136,155,29,15,14,262,121,141,136,71,65,260,120,140,257,117,140,126,50,76,70,26,44,27,9,18,4,1,3,0,0,0,109,109,21,34,29,14,8,2,1,88,57,31,9,79,0,14,16
53341698,0,,,146,79,67,19,12,7,127,67,60,81,45,36,122,65,57,119,64,55,46,22,24,21,9,12,12,4,8,1,0,1,0,0,0,49,49,12,12,6,12,1,3,3,37,24,13,4,31,0,9,3
53341699,0,,,41,21,20,7,5,2,32,14,18,25,10,15,31,14,17,31,14,17,7,4,3,3,2,1,0,0,0,0,0,0,0,0,0,16,16,6,4,0,4,1,1,0,10,8,2,1,4,1,0,2
53341715,0,,,50,22,28,2,2,0,48,20,28,28,11,17,46,20,26,46,20,26,20,9,11,16,6,10,4,1,3,0,0,0,1,0,1,20,20,4,8,5,2,0,0,1,16,12,4,0,14,0,3,1
53341716,1,,53341717,18,10,8,0,0,0,28,16,12,13,8,5,28,16,12,28,16,12,15,8,7,10,6,4,4,2,2,0,0,0,0,0,0,10,10,5,5,0,2,1,0,0,8,6,2,0,9,0,3,3
53341717,2,53341716,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341718,0,,,22,11,11,1,1,0,21,10,11,10,5,5,20,9,11,19,9,10,11,5,6,5,2,3,4,2,2,1,0,1,0,0,0,8,8,3,2,0,1,1,1,0,5,2,3,0,6,0,2,1
53341719,2,53341729,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341723,0,,,10,5,5,0,0,0,10,5,5,1,1,0,10,5,5,10,5,5,9,4,5,3,0,3,2,0,2,1,0,1,0,0,0,7,7,5,1,1,0,0,0,0,2,1,1,0,6,0,4,1
53341725,1,,53341726,20,8,12,4,0,4,22,10,12,13,7,6,22,10,12,22,10,12,9,3,6,5,0,5,1,0,1,0,0,0,0,0,0,5,5,3,1,0,2,1,0,1,5,2,3,1,7,0,3,1
53341726,2,53341725,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341728,0,,,27,14,13,0,0,0,27,14,13,12,7,5,27,14,13,27,14,13,15,7,8,9,5,4,6,3,3,1,1,0,0,0,0,11,11,2,6,1,1,0,1,0,9,6,3,0,9,0,2,3
53341729,1,,53341719,18,8,10,0,0,0,20,9,11,9,4,5,20,9,11,20,9,11,11,5,6,2,1,1,1,1,0,0,0,0,0,0,0,7,7,1,4,1,2,0,0,0,7,5,2,0,8,0,1,3
53341730,0,,,87,39,48,12,5,7,75,34,41,46,20,26,72,33,39,71,32,39,29,14,15,9,4,5,5,1,4,1,0,1,0,0,0,31,31,2,12,8,8,1,0,0,29,23,6,3,18,0,1,6
53341731,0,,,174,86,88,14,8,6,160,78,82,83,41,42,157,76,81,157,76,81,77,37,40,42,20,22,16,8,8,1,0,1,0,0,0,62,62,9,25,8,12,5,3,0,53,40,13,3,48,0,5,15
53341732,0,,,26,11,15,2,1,1,24,10,14,12,4,8,24,10,14,24,10,14,12,6,6,5,2,3,1,1,0,0,0,0,0,0,0,12,12,3,6,1,2,0,0,0,9,9,0,1,8,0,3,5
53341733,0,,,81,42,39,4,2,2,77,40,37,34,19,15,74,38,36,74,38,36,43,21,22,23,11,12,9,2,7,1,0,1,2,0,2,31,31,4,11,12,2,1,1,0,27,23,4,1,27,0,4,5
53341734,0,,,37,16,21,4,1,3,33,15,18,15,6,9,31,15,16,31,15,16,18,9,9,6,4,2,1,0,1,0,0,0,0,0,0,12,12,1,6,3,0,0,0,2,11,9,2,1,9,0,0,5
53341735,1,,53341745,43,17,26,3,1,2,45,19,26,15,8,7,44,19,25,44,19,25,30,11,19,16,4,12,6,1,5,1,0,1,0,0,0,19,19,6,8,5,1,0,0,1,15,10,5,1,20,0,6,5
53341737,0,,,35,17,18,2,2,0,33,15,18,18,8,10,33,15,18,33,15,18,15,7,8,10,4,6,5,1,4,0,0,0,0,0,0,12,12,4,2,2,2,0,1,1,7,2,5,1,10,0,4,1
53341738,2,53341748,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341739,0,,,61,30,31,8,4,4,53,26,27,33,18,15,50,23,27,50,23,27,20,8,12,7,1,6,4,0,4,0,0,0,1,0,1,20,20,2,6,6,2,3,1,0,18,12,6,2,12,0,1,3
53341740,0,,,83,32,51,18,7,11,65,25,40,47,18,29,64,25,39,64,25,39,18,7,11,10,4,6,2,0,2,0,0,0,0,0,0,29,29,3,9,9,6,1,1,0,25,20,5,7,12,0,3,3
53341741,0,,,47,24,23,5,4,1,42,20,22,16,7,9,42,20,22,41,20,21,26,13,13,9,4,5,4,1,3,0,0,0,0,0,0,16,16,2,6,3,2,2,1,0,14,9,5,1,14,0,1,5
53341742,0,,,177,91,86,25,16,9,152,75,77,90,46,44,145,74,71,144,73,71,62,29,33,28,10,18,4,1,3,2,1,1,0,0,0,57,57,9,15,18,5,4,2,4,48,36,12,7,41,0,5,9
53341743,0,,,16,6,10,2,0,2,14,6,8,10,5,5,12,5,7,11,5,6,4,1,3,2,0,2,2,0,2,0,0,0,0,0,0,7,7,3,1,1,2,0,0,0,4,4,0,0,3,0,2,1
53341744,0,,,46,24,22,2,2,0,44,22,22,20,11,9,44,22,22,44,22,22,24,11,13,9,4,5,2,0,2,0,0,0,0,0,0,18,18,2,7,6,3,0,0,0,16,13,3,0,13,0,2,4
53341745,2,53341735,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341746,0,,,37,21,16,4,3,1,33,18,15,21,13,8,32,18,14,32,18,14,12,5,7,5,2,3,1,0,1,0,0,0,0,0,0,17,17,6,5,5,0,0,1,0,11,11,0,1,9,0,4,2
53341747,0,,,63,30,33,11,3,8,52,27,25,22,12,10,49,25,24,49,25,24,30,15,15,12,7,5,2,1,1,2,1,1,0,0,0,21,21,1,13,3,0,2,0,2,20,17,3,2,17,0,0,8
53341748,1,,53341738,100,41,59,15,4,11,88,37,51,45,21,24,88,37,51,86,35,51,43,16,27,21,5,16,12,2,10,1,0,1,1,1,0,32,32,5,11,7,4,3,4,0,29,18,11,5,27,1,2,5
53341749,0,,,25,11,14,0,0,0,25,11,14,13,5,8,25,11,14,24,11,13,12,6,6,5,2,3,4,2,2,0,0,0,3,2,1,13,13,6,4,1,2,0,0,0,7,4,3,0,7,0,1,2
53341750,0,,,730,367,363,107,53,54,623,314,309,372,203,169,596,298,298,590,292,298,251,111,140,121,51,70,36,10,26,5,0,5,3,0,3,273,272,68,89,48,30,18,11,8,204,155,49,23,167,4,45,51
53341751,1,,53341762,19,10,9,1,1,0,19,9,10,10,6,4,19,9,10,19,9,10,9,3,6,6,2,4,2,1,1,0,0,0,0,0,0,6,6,1,1,4,0,1,0,0,6,3,3,1,6,0,1,1
53341753,2,53341754,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341754,1,,53341753,167,74,93,14,6,8,155,69,86,77,40,37,153,68,85,152,67,85,78,29,49,47,14,33,23,9,14,2,0,2,1,0,1,59,59,10,21,13,8,5,0,3,50,30,20,2,50,0,7,16
53341755,0,,,50,27,23,14,10,4,36,17,19,27,14,13,33,15,18,33,15,18,9,3,6,3,1,2,0,0,0,0,0,0,0,0,0,17,17,4,4,3,2,3,1,0,13,12,1,3,6,0,1,2
53341756,0,,,91,44,47,12,6,6,79,38,41,52,27,25,76,36,40,75,36,39,27,11,16,17,6,11,9,3,6,1,0,1,0,0,0,37,37,12,10,7,4,3,0,1,25,20,5,2,21,0,9,2
53341757,1,,53341758,53,25,28,7,2,5,49,24,25,24,13,11,48,23,25,47,22,25,25,11,14,12,5,7,4,1,3,0,0,0,2,1,1,17,17,1,8,3,3,1,1,1,17,12,5,2,16,0,1,5
53341758,2,53341757,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341760,0,,,259,127,132,42,24,18,213,101,112,145,72,73,202,98,104,195,96,99,68,29,39,19,8,11,5,1,4,0,0,0,1,0,1,105,104,28,35,20,12,7,1,1,76,70,6,11,47,3,15,15
53341762,2,53341751,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341764,0,,,73,28,45,6,4,2,67,24,43,44,15,29,66,24,42,64,23,41,23,9,14,13,4,9,6,1,5,0,0,0,6,0,6,34,34,13,10,7,2,1,1,0,21,16,5,1,16,2,4,4
53341765,0,,,145,75,70,22,11,11,123,64,59,72,40,32,117,61,56,115,60,55,51,24,27,30,12,18,12,6,6,2,1,1,1,0,1,52,52,8,18,11,9,4,2,0,43,38,5,4,30,0,6,11
53341766,0,,,80,36,44,11,8,3,69,28,41,52,22,30,69,28,41,68,28,40,17,6,11,5,1,4,1,0,1,0,0,0,13,0,13,41,41,19,11,5,6,0,0,0,22,20,2,4,11,13,3,3
53341769,0,,,12,6,6,0,0,0,12,6,6,7,4,3,11,5,6,10,5,5,5,2,3,2,0,2,0,0,0,0,0,0,0,0,0,5,5,2,1,0,2,0,0,0,3,2,1,0,4,0,2,0
53341770,0,,,17,9,8,3,1,2,14,8,6,13,8,5,14,8,6,14,8,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,6,3,0,2,0,0,0,1,3,2,1,1,1,0,0,0
53341774,0,,,47,25,22,2,1,1,45,24,21,24,16,8,45,24,21,45,24,21,21,8,13,13,4,9,3,0,3,0,0,0,2,1,1,19,19,4,8,3,3,0,1,0,15,13,2,0,15,0,1,2
53341775,2,53341786,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341776,0,,,72,38,34,4,3,1,68,35,33,43,24,19,65,33,32,63,32,31,25,11,14,15,6,9,2,1,1,0,0,0,0,0,0,27,27,5,10,5,4,2,1,0,21,17,4,2,17,0,4,6
53341780,0,,,119,64,55,16,12,4,102,51,51,56,29,27,100,50,50,98,49,49,46,22,24,23,9,14,8,4,4,1,0,1,0,0,0,46,46,12,17,8,3,3,1,2,34,25,9,3,29,0,5,8
53341783,0,,,35,20,15,3,3,0,32,17,15,21,12,9,31,16,15,30,15,15,11,5,6,7,2,5,2,1,1,0,0,0,0,0,0,9,9,1,0,3,2,1,2,0,8,3,5,0,8,0,1,0
53341784,0,,,14,7,7,1,0,1,13,7,6,5,2,3,13,7,6,13,7,6,8,5,3,3,2,1,2,1,1,0,0,0,1,1,0,7,7,3,2,1,1,0,0,0,4,2,2,1,6,0,3,2
53341786,1,,53341775,104,56,48,7,7,0,100,50,50,40,19,21,98,48,50,96,47,49,60,31,29,28,13,15,9,3,6,0,0,0,1,0,1,44,44,9,23,8,1,2,1,1,36,26,10,2,38,0,9,15
53341787,0,,,39,21,18,0,0,0,39,21,18,16,9,7,39,21,18,39,21,18,23,12,11,12,5,7,7,3,4,1,1,0,0,0,0,16,16,4,5,3,4,0,0,0,12,8,4,0,13,0,3,4
53341788,0,,,51,27,24,3,2,1,48,25,23,22,13,9,48,25,23,48,25,23,26,12,14,12,6,6,2,0,2,0,0,0,1,0,1,22,22,6,7,7,1,0,1,0,16,15,1,1,18,0,6,4
53341789,0,,,122,61,61,9,4,5,113,57,56,58,31,27,111,56,55,107,54,53,55,26,29,36,15,21,10,4,6,0,0,0,0,0,0,36,36,4,11,7,5,4,1,4,32,16,16,3,34,0,4,7
53341790,0,,,46,22,24,11,3,8,33,17,16,25,13,12,32,16,16,32,16,16,8,4,4,2,1,1,1,1,0,0,0,0,0,0,0,22,22,13,3,2,1,2,0,1,9,7,2,2,5,3,2,1
53341795,2,53341796,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53341796,1,,53341795,36,18,18,6,5,1,33,14,19,17,7,10,30,13,17,30,13,17,16,7,9,13,6,7,5,3,2,0,0,0,0,0,0,13,13,4,7,2,0,0,1,1,11,8,3,0,10,0,2,5
53341797,0,,,94,47,47,7,6,1,87,41,46,49,26,23,85,40,45,83,40,43,38,15,23,17,6,11,9,3,6,0,0,0,2,0,2,34,34,5,13,5,7,4,0,0,29,18,11,2,26,0,4,6
