KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
53351000,0,,,99,49,50,4,1,3,95,48,47,50,27,23,92,46,46,91,46,45,45,21,24,23,8,15,13,4,9,1,0,1,0,0,0,39,39,8,14,7,9,0,1,0,31,20,11,0,30,0,7,6
53351001,0,,,45,25,20,6,4,2,39,21,18,27,15,12,38,20,18,38,20,18,12,6,6,6,1,5,2,0,2,1,0,1,0,0,0,12,11,1,3,5,0,1,0,1,10,7,3,3,7,0,1,2
53351002,0,,,22,11,11,2,0,2,20,11,9,6,3,3,20,11,9,20,11,9,14,8,6,7,3,4,2,0,2,0,0,0,0,0,0,13,13,7,4,1,1,0,0,0,6,6,0,0,10,1,5,3
53351003,0,,,23,10,13,2,2,0,21,8,13,9,5,4,21,8,13,21,8,13,12,3,9,6,0,6,4,0,4,1,0,1,0,0,0,9,9,3,2,1,2,1,0,0,6,2,4,1,8,0,3,0
53351004,0,,,11,7,4,2,2,0,9,5,4,3,2,1,9,5,4,9,5,4,6,3,3,3,2,1,0,0,0,0,0,0,0,0,0,4,4,0,2,1,1,0,0,0,4,4,0,0,3,0,0,2
53351005,0,,,56,24,32,4,2,2,52,22,30,25,13,12,50,21,29,49,21,28,27,9,18,15,6,9,4,1,3,0,0,0,2,1,1,22,22,7,6,4,2,2,0,1,15,8,7,1,19,0,5,5
53351006,1,,53351007,67,32,35,1,1,0,73,34,39,34,18,16,72,33,39,71,32,39,39,16,23,21,8,13,11,2,9,1,0,1,0,0,0,27,27,4,13,9,3,1,0,0,26,19,7,1,24,0,4,7
53351007,2,53351006,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351008,0,,,47,21,26,1,0,1,46,21,25,23,11,12,43,20,23,43,20,23,23,10,13,15,7,8,5,2,3,0,0,0,0,0,0,21,21,8,7,3,0,2,1,0,13,12,1,0,17,0,7,5
53351010,0,,,25,14,11,1,1,0,24,13,11,8,6,2,24,13,11,24,13,11,16,7,9,6,2,4,3,0,3,0,0,0,0,0,0,14,14,5,7,2,0,0,0,0,9,9,0,0,11,0,4,4
53351011,0,,,12,6,6,0,0,0,12,6,6,6,3,3,12,6,6,12,6,6,6,3,3,5,2,3,1,0,1,0,0,0,0,0,0,5,5,1,3,0,0,1,0,0,4,3,1,0,4,0,1,1
53351012,1,,53351013;53351022,55,22,33,1,0,1,71,24,47,35,8,27,71,24,47,71,24,47,36,16,20,24,10,14,9,3,6,1,0,1,20,0,20,32,32,25,17,3,1,0,0,0,21,17,4,1,23,2,3,12
53351013,2,53351012,,13,2,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,11,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351015,0,,,31,13,18,4,2,2,27,11,16,9,4,5,26,11,15,26,11,15,18,7,11,13,5,8,6,2,4,0,0,0,0,0,0,13,13,4,5,2,1,0,0,1,9,6,3,1,11,0,3,3
53351016,0,,,10,5,5,0,0,0,10,5,5,7,3,4,10,5,5,10,5,5,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,4,4,1,1,1,1,0,0,0,3,2,1,0,2,0,0,0
53351017,0,,,23,17,6,0,0,0,23,17,6,6,5,1,23,17,6,23,17,6,17,12,5,11,7,4,4,2,2,0,0,0,0,0,0,15,15,10,3,1,1,0,0,0,5,3,2,0,13,0,8,2
53351018,1,,53351029,34,14,20,2,0,2,34,15,19,13,5,8,33,14,19,33,14,19,21,10,11,8,2,6,5,1,4,0,0,0,1,0,1,15,15,5,6,4,0,0,0,1,11,9,2,1,14,0,5,5
53351020,0,,,24,11,13,4,3,1,20,8,12,11,6,5,20,8,12,20,8,12,9,2,7,7,2,5,3,1,2,0,0,0,1,0,1,8,8,2,2,2,0,1,0,1,6,3,3,1,7,0,2,1
53351021,2,53351030,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351022,2,53351012,,4,0,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351025,0,,,26,13,13,1,1,0,25,12,13,10,6,4,24,12,12,24,12,12,15,6,9,10,5,5,5,3,2,0,0,0,1,0,1,12,12,3,5,3,1,0,0,0,9,7,2,0,10,0,2,3
53351029,2,53351018,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351030,1,,53351021,39,17,22,3,1,2,41,18,23,19,8,11,41,18,23,41,18,23,22,10,12,10,3,7,5,2,3,1,1,0,0,0,0,16,16,4,7,6,2,0,0,0,15,12,3,0,15,0,4,4
53351045,0,,,21,12,9,0,0,0,21,12,9,8,4,4,20,12,8,20,12,8,13,8,5,7,3,4,4,2,2,0,0,0,0,0,0,10,10,1,7,2,0,0,0,0,9,7,2,0,8,0,0,4
53351046,0,,,19,9,10,3,1,2,16,8,8,11,5,6,16,8,8,16,8,8,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,5,5,0,1,2,0,1,1,0,5,3,2,0,3,0,0,0
53351047,2,53351057,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351052,0,,,15,7,8,0,0,0,15,7,8,1,1,0,15,7,8,15,7,8,14,6,8,10,4,6,4,1,3,1,0,1,0,0,0,10,10,5,5,0,0,0,0,0,5,5,0,0,9,0,4,5
53351056,0,,,90,45,45,9,2,7,81,43,38,46,23,23,77,42,35,76,41,35,35,20,15,16,11,5,7,5,2,0,0,0,0,0,0,36,36,8,14,6,4,4,0,0,28,21,7,3,25,0,7,5
53351057,1,,53351047,31,14,17,0,0,0,39,18,21,18,7,11,39,18,21,39,18,21,21,11,10,14,7,7,6,3,3,0,0,0,0,0,0,11,11,3,2,4,5,0,0,0,10,5,5,0,13,0,3,2
53351060,0,,,16,8,8,1,0,1,15,8,7,7,3,4,15,8,7,15,8,7,8,5,3,2,1,1,2,1,1,0,0,0,1,0,1,9,9,5,1,3,0,0,0,0,4,3,1,0,6,0,3,1
53351061,2,53351071,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351062,0,,,16,8,8,0,0,0,16,8,8,4,3,1,16,8,8,16,8,8,12,5,7,9,4,5,5,2,3,0,0,0,0,0,0,8,8,2,4,2,0,0,0,0,6,5,1,0,8,0,2,3
53351066,0,,,130,60,70,17,5,12,113,55,58,56,28,28,110,54,56,109,54,55,57,27,30,28,12,16,13,5,8,2,0,2,0,0,0,49,49,8,19,15,1,3,1,2,41,29,12,4,38,0,6,9
53351067,0,,,32,14,18,1,0,1,31,14,17,16,8,8,30,14,16,30,14,16,15,6,9,9,3,6,3,0,3,0,0,0,0,0,0,13,13,3,3,6,0,1,0,0,10,7,3,1,10,0,2,1
53351070,0,,,57,29,28,8,3,5,49,26,23,20,9,11,48,26,22,48,26,22,29,17,12,13,7,6,6,4,2,1,1,0,0,0,0,20,20,2,10,3,2,1,1,1,18,14,4,0,17,0,2,7
53351071,1,,53351061,38,18,20,4,2,2,40,19,21,12,6,6,39,19,20,39,19,20,28,13,15,14,6,8,6,3,3,1,0,1,0,0,0,17,17,7,9,1,1,1,0,1,13,11,2,1,18,0,5,7
53351072,2,53351082,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351073,2,53351082,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351074,0,,,27,14,13,0,0,0,27,14,13,13,8,5,27,14,13,27,14,13,14,6,8,9,4,5,2,1,1,0,0,0,1,0,1,11,11,3,5,0,2,0,1,0,8,5,3,0,10,0,3,2
53351075,0,,,35,16,19,4,2,2,31,14,17,14,8,6,30,13,17,30,13,17,17,6,11,10,4,6,1,0,1,0,0,0,0,0,0,15,15,5,6,2,1,0,0,1,9,7,2,0,11,0,4,3
53351076,0,,,235,121,114,28,17,11,207,104,103,121,65,56,198,97,101,195,94,101,86,39,47,47,20,27,12,4,8,2,0,2,1,0,1,84,84,17,26,15,15,6,4,1,67,52,15,7,52,0,10,14
53351077,0,,,133,70,63,10,5,5,123,65,58,63,37,26,113,59,54,111,58,53,60,28,32,32,17,15,13,7,6,0,0,0,0,0,0,48,48,9,16,10,8,2,2,1,39,28,11,0,37,0,9,8
53351078,0,,,25,13,12,1,1,0,24,12,12,13,7,6,22,11,11,22,11,11,11,5,6,7,4,3,2,1,1,1,0,1,0,0,0,9,9,1,4,2,0,2,0,0,8,5,3,1,6,0,1,1
53351080,0,,,35,19,16,7,5,2,28,14,14,20,11,9,26,12,14,26,12,14,8,3,5,4,1,3,3,1,2,0,0,0,0,0,0,11,11,2,2,2,4,0,0,1,9,7,2,2,6,0,2,2
53351082,1,,53351072;53351073,11,6,5,0,0,0,19,10,9,3,2,1,19,10,9,19,10,9,16,8,8,9,4,5,2,1,1,0,0,0,0,0,0,7,7,4,6,1,0,0,0,0,7,7,0,0,11,0,4,4
53351086,2,53351087,,17,9,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351087,1,,53351086,352,175,177,42,25,17,326,159,167,173,91,82,317,153,164,313,152,161,153,68,85,66,22,44,19,4,15,3,0,3,0,0,0,137,137,36,48,24,16,6,7,4,105,78,27,9,103,0,27,27
53351088,0,,,19,9,10,4,2,2,15,7,8,11,5,6,14,6,8,13,6,7,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,7,7,2,1,1,3,0,0,0,5,5,0,1,2,0,0,1
53351095,0,,,20,9,11,3,2,1,17,7,10,11,4,7,16,7,9,15,6,9,6,3,3,3,1,2,1,0,1,1,0,1,0,0,0,7,7,3,1,1,1,0,0,1,4,3,1,0,4,0,2,1
53351097,0,,,601,281,320,51,21,30,550,260,290,284,144,140,538,255,283,533,252,281,266,116,150,123,57,66,47,20,27,4,2,2,2,0,2,253,252,65,95,52,23,11,3,3,187,150,37,11,173,1,42,52
53351098,0,,,233,102,131,18,10,8,215,92,123,103,50,53,214,91,123,212,90,122,112,42,70,59,18,41,23,3,20,3,0,3,1,0,1,98,98,22,38,24,10,1,3,0,76,54,22,1,75,0,20,20
53351099,0,,,150,77,73,4,2,2,146,75,71,79,44,35,138,72,66,136,71,65,67,31,36,34,12,22,13,5,8,3,1,2,0,0,0,61,61,10,30,9,9,1,2,0,51,40,11,2,44,1,5,14
53351102,0,,,134,42,92,3,2,1,131,40,91,26,11,15,130,39,91,130,39,91,105,29,76,91,22,69,69,11,58,24,4,20,1,0,1,28,24,5,12,4,1,2,0,0,19,16,3,1,17,0,4,6
53351104,2,53351106,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351105,0,,,33,16,17,6,4,2,27,12,15,7,3,4,27,12,15,27,12,15,20,9,11,8,3,5,4,1,3,1,0,1,0,0,0,13,13,3,5,1,3,1,0,0,10,8,2,1,11,0,3,4
53351106,1,,53351104,64,32,32,5,3,2,60,28,32,23,12,11,58,27,31,56,25,31,37,16,21,20,7,13,10,2,8,1,0,1,0,0,0,28,28,11,10,3,4,2,0,0,18,12,6,2,22,0,5,6
53351107,0,,,112,34,78,7,4,3,105,30,75,26,11,15,104,29,75,104,29,75,79,19,60,60,7,53,51,5,46,9,0,9,0,0,0,33,32,12,12,5,1,2,0,0,20,19,1,2,21,0,7,6
53351108,0,,,34,16,18,0,0,0,34,16,18,14,8,6,33,16,17,32,15,17,20,8,12,16,6,10,10,4,6,3,1,2,0,0,0,16,16,6,6,1,2,1,0,0,10,8,2,0,15,0,6,3
53351109,0,,,42,21,21,7,4,3,35,17,18,14,6,8,34,16,18,34,16,18,21,11,10,12,5,7,7,4,3,0,0,0,0,0,0,18,18,6,6,2,2,2,0,0,12,10,2,2,14,0,5,5
53351112,0,,,62,26,36,7,2,5,55,24,31,22,8,14,54,23,31,53,22,31,33,16,17,19,8,11,9,2,7,0,0,0,0,0,0,30,30,12,10,3,4,1,0,0,18,11,7,2,25,0,11,6
53351116,0,,,27,11,16,0,0,0,27,11,16,15,8,7,27,11,16,27,11,16,12,3,9,9,2,7,5,0,5,1,0,1,0,0,0,12,12,3,3,6,0,0,0,0,9,6,3,0,9,0,2,2
53351117,0,,,84,41,43,3,2,1,81,39,42,44,24,20,78,37,41,76,37,39,37,15,22,25,10,15,11,5,6,0,0,0,1,0,1,32,32,8,12,4,4,2,0,2,24,17,7,0,28,0,8,8
53351118,0,,,50,28,22,0,0,0,50,28,22,22,13,9,48,26,22,48,26,22,28,15,13,11,6,5,4,2,2,0,0,0,0,0,0,23,23,7,7,8,0,1,0,0,16,11,5,0,19,0,6,4
53351119,0,,,75,36,39,8,4,4,67,32,35,30,17,13,66,31,35,66,31,35,37,15,22,19,8,11,8,3,5,2,1,1,0,0,0,32,32,9,12,3,7,1,0,0,23,19,4,1,25,0,9,5
53351120,2,53351131,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351122,0,,,33,18,15,2,2,0,31,16,15,13,7,6,31,16,15,31,16,15,18,9,9,15,8,7,8,4,4,0,0,0,0,0,0,15,15,1,10,4,0,0,0,0,14,14,0,0,10,0,0,7
53351124,2,53351125,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351125,1,,53351124;53351135,39,18,21,4,3,1,44,18,26,26,10,16,44,18,26,43,17,26,18,8,10,14,6,8,5,4,1,1,1,0,0,0,0,16,16,6,8,4,1,2,0,0,15,13,2,1,15,0,5,2
53351126,0,,,76,37,39,0,0,0,76,37,39,32,19,13,75,37,38,75,37,38,44,18,26,30,13,17,12,4,8,0,0,0,0,0,0,32,32,7,14,6,4,0,0,1,25,21,4,0,27,0,6,10
53351127,0,,,51,28,23,6,2,4,45,26,19,27,16,11,43,26,17,41,25,16,18,10,8,9,5,4,3,2,1,0,0,0,0,0,0,20,20,6,7,2,1,3,1,0,14,13,1,2,12,0,4,4
53351128,0,,,41,20,21,4,3,1,37,17,20,16,8,8,35,17,18,34,16,18,21,9,12,10,4,6,4,2,2,0,0,0,0,0,0,19,19,6,9,2,0,1,1,0,13,12,1,0,14,0,4,6
53351129,0,,,85,45,40,11,8,3,74,37,37,38,18,20,72,37,35,69,37,32,36,19,17,20,11,9,5,2,3,0,0,0,0,0,0,32,32,7,10,8,3,2,2,0,25,19,6,1,24,0,7,7
53351131,1,,53351120,14,8,6,0,0,0,19,12,7,5,3,2,19,12,7,19,12,7,14,9,5,6,4,2,2,2,0,0,0,0,0,0,0,7,7,5,4,2,0,0,0,0,6,6,0,0,10,0,4,2
53351132,1,,53351133,27,16,11,2,0,2,34,19,15,10,7,3,34,19,15,34,19,15,24,12,12,12,6,6,3,1,2,1,1,0,0,0,0,14,14,5,10,1,2,0,0,0,13,12,1,1,15,0,3,8
53351133,2,53351132,,9,3,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351134,0,,,15,7,8,0,0,0,15,7,8,4,2,2,15,7,8,15,7,8,11,5,6,6,3,3,3,2,1,0,0,0,0,0,0,7,7,1,5,0,1,0,0,0,6,6,0,0,6,0,1,4
53351135,2,53351125,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351136,0,,,18,7,11,0,0,0,18,7,11,6,3,3,18,7,11,18,7,11,12,4,8,7,1,6,4,1,3,0,0,0,0,0,0,9,9,2,6,0,1,0,0,0,7,6,1,0,9,0,2,4
53351137,0,,,63,31,32,9,4,5,54,27,27,22,14,8,54,27,27,54,27,27,32,13,19,16,5,11,8,0,8,0,0,0,0,0,0,28,28,11,6,5,5,1,0,0,17,15,2,2,21,0,9,3
53351138,0,,,10,6,4,0,0,0,10,6,4,4,4,0,10,6,4,10,6,4,6,2,4,3,1,2,1,0,1,1,0,1,0,0,0,5,5,2,2,0,1,0,0,0,3,2,1,0,3,0,0,1
53351139,0,,,34,16,18,4,4,0,30,12,18,9,5,4,30,12,18,30,12,18,21,7,14,12,3,9,7,1,6,0,0,0,0,0,0,16,16,7,5,2,1,0,0,1,9,5,4,1,14,0,6,4
53351141,1,,53351142;53351151,14,5,9,0,0,0,20,8,12,11,5,6,20,8,12,19,8,11,9,3,6,7,2,5,3,1,2,0,0,0,0,0,0,5,5,2,4,2,1,0,0,0,7,5,2,0,7,0,2,1
53351142,2,53351141,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351143,2,53351144,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351144,1,,53351143,17,8,9,0,0,0,21,10,11,4,1,3,21,10,11,21,10,11,17,9,8,11,6,5,5,2,3,1,0,1,0,0,0,11,11,7,7,0,0,0,0,0,7,7,0,0,13,1,6,5
53351146,2,53351147,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351147,1,,53351146;53351156;53351157,39,18,21,6,4,2,47,23,24,21,11,10,47,23,24,47,23,24,26,12,14,18,8,10,5,2,3,0,0,0,0,0,0,16,16,7,11,0,2,2,1,0,16,14,2,2,17,0,4,7
53351148,0,,,15,10,5,0,0,0,15,10,5,6,6,0,15,10,5,15,10,5,9,4,5,5,3,2,2,1,1,0,0,0,0,0,0,6,6,2,1,2,0,1,0,0,4,4,0,0,6,0,2,0
53351151,2,53351141,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351153,1,,53351162;53351163;53351172;53351173,9,4,5,0,0,0,16,8,8,7,4,3,16,8,8,16,8,8,9,4,5,6,2,4,2,1,1,0,0,0,0,0,0,5,5,4,4,0,1,0,0,0,5,4,1,0,6,0,3,2
53351156,2,53351147,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351157,2,53351147,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351158,0,,,10,5,5,0,0,0,10,5,5,3,2,1,10,5,5,10,5,5,7,3,4,3,1,2,1,0,1,0,0,0,0,0,0,6,6,2,4,0,0,0,0,0,3,3,0,0,5,0,2,2
53351159,0,,,17,9,8,2,0,2,15,9,6,8,5,3,14,8,6,14,8,6,7,4,3,7,4,3,4,3,1,1,1,0,0,0,0,8,8,3,3,1,0,1,0,0,5,4,1,0,5,0,2,2
53351162,2,53351153,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351163,2,53351153,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351168,0,,,12,4,8,0,0,0,12,4,8,7,3,4,12,4,8,12,4,8,5,1,4,5,1,4,3,0,3,0,0,0,0,0,0,5,5,1,1,3,0,0,0,0,4,2,2,0,4,0,1,0
53351169,0,,,16,10,6,0,0,0,16,10,6,4,3,1,16,10,6,16,10,6,12,7,5,8,5,3,4,3,1,1,1,0,0,0,0,8,8,1,6,1,0,0,0,0,7,7,0,0,7,0,0,5
53351172,2,53351153,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351173,2,53351153,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351177,0,,,31,19,12,13,9,4,18,10,8,10,5,5,18,10,8,18,10,8,8,5,3,4,3,1,1,1,0,0,0,0,0,0,0,8,8,2,2,0,1,0,2,1,6,5,1,3,5,1,1,1
53351178,0,,,20,10,10,1,1,0,19,9,10,10,5,5,18,9,9,18,9,9,9,4,5,6,2,4,5,2,3,1,0,1,0,0,0,8,8,2,2,3,0,1,0,0,6,5,1,0,5,0,1,1
53351179,0,,,10,5,5,0,0,0,10,5,5,5,4,1,9,4,5,9,4,5,5,1,4,4,1,3,2,1,1,0,0,0,0,0,0,4,4,0,3,0,1,0,0,0,4,3,1,0,4,0,0,1
53351182,2,53351192,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351183,2,53351192,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
53351189,0,,,18,8,10,2,0,2,16,8,8,12,6,6,14,7,7,13,7,6,4,2,2,1,0,1,1,0,1,0,0,0,0,0,0,8,8,3,1,3,1,0,0,0,5,5,0,2,3,0,1,1
53351192,1,,53351182;53351183,24,14,10,0,0,0,36,17,19,18,10,8,36,17,19,36,17,19,18,7,11,12,5,7,6,3,3,0,0,0,0,0,0,10,10,3,10,0,2,1,0,0,13,10,3,0,13,0,3,4
53351193,1,,53351194,32,16,16,6,3,3,29,15,14,12,6,6,29,15,14,29,15,14,17,9,8,10,3,7,4,2,2,0,0,0,0,0,0,16,16,7,4,4,2,0,0,0,10,9,1,1,13,0,6,3
53351194,2,53351193,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
