pop,ISO3
4080,VEN
1540,VNM
1370,VUT
3230,WSM
1760,YEM
3310,ZAF
1090,ZMB
1270,ZWE
1230,AFG
1250,AGO
1290,ALB
6890,AND
2540,ARE
9020,ARG
2500,ARM
2980,ATG
10.4k,AUS
7930,AUT
2070,AZE
743,BDI
11k,BEL
1830,BEN
998,BFA
1310,BGD
2820,BGR
2410,BHR
6940,BHS
2540,BIH
2680,BLR
1940,BLZ
3170,BOL
1870,BRA
3720,BRB
3600,BRN
1100,BTN
640,BWA
1240,CAF
10.6k,CAN
13.8k,CHE
6770,CHL
1400,CHN
819,
1170,CMR
861,
1400,
3260,COL
789,COM
1240,CPV
3600,CRI
3300,CUB
3460,CYP
6980,CZE
8790,DEU
2660,DJI
1310,DMA
11.8k,DNK
1470,DOM
2770,DZA
2730,ECU
2180,EGY
1020,ERI
5440,ESP
5430,EST
895,ETH
5900,FIN
2300,FJI
10k,FRA
1080,
2340,GAB
12k,GBR
2060,GEO
2450,GHA
667,GIN
1160,GMB
646,GNB
902,GNQ
4990,GRC
2120,GRD
3930,GTM
4110,GUY
4210,
3330,HND
4000,HRV
2000,HTI
5320,HUN
2360,IDN
1610,IND
6410,IRL
2520,IRN
2260,IRQ
6470,ISL
2970,ISR
6430,ITA
1560,JAM
2790,JOR
4630,JPN
3780,KAZ
1370,KEN
2650,
1030,KHM
1450,KIR
3720,
2270,KOR
2590,KWT
1200,
4070,LBN
1980,LBR
2010,LBY
1280,
2800,LKA
797,LSO
5420,LTU
11.4k,LUX
3840,LVA
2180,MAR
10.9k,MCO
2500,MDA
1390,MDG
1700,MDV
3100,MEX
1190,MHL
2690,MKD
982,MLI
2570,MLT
1960,MMR
2230,MNE
698,MNG
587,MOZ
832,MRT
3470,MUS
597,MWI
4370,MYS
3790,NAM
1150,NER
1530,NGA
3120,NIC
12.4k,NLD
8020,NOR
1160,NPL
2470,NRU
11k,NZL
883,OMN
1650,PAK
3420,PAN
3680,PER
3060,PHL
4130,PLW
1160,PNG
4410,POL
2390,
3480,PRT
3780,PRY
2990,
2400,QAT
931,ROU
3590,RUS
1170,RWA
2430,SAU
1160,SDN
1740,SEN
4230,SGP
933,SLB
1480,SLE
2310,SLV
5560,SMR
1200,SOM
3550,SRB
1190,SSD
1480,STP
5560,SUR
6110,
6150,SVN
9370,SWE
862,SWZ
2490,SYC
3820,SYR
929,TCD
1200,TGO
1760,THA
2060,TJK
2690,TKM
937,TLS
1540,TON
5390,TTO
2170,TUN
2220,TUR
1620,TUV
2800,TWN
828,TZA
1200,UGA
2230,UKR
8260,URY
14.8k,USA
1710,UZB
2530,VCT
4060,VEN
1540,VNM
1390,VUT
3270,WSM
1770,YEM
3130,ZAF
1100,ZMB
1260,ZWE
1250,AFG
1290,AGO
1330,ALB
7010,AND
2360,ARE
8210,ARG
2530,ARM
3050,ATG
9630,AUS
7270,AUT
2100,AZE
746,BDI
10.8k,BEL
1850,BEN
1000,BFA
1290,BGD
2840,BGR
2420,BHR
7190,BHS
2420,BIH
2710,BLR
1960,BLZ
2830,BOL
1800,BRA
3770,BRB
4200,BRN
1110,BTN
641,BWA
1260,CAF
8860,CAN
14k,CHE
5420,CHL
1410,CHN
819,
1180,CMR
877,
1440,
3200,COL
787,COM
1250,CPV
3480,CRI
2440,CUB
3500,CYP
6710,CZE
8080,DEU
2740,DJI
1310,DMA
11.9k,DNK
1500,DOM
2780,DZA
2680,ECU
2170,EGY
1030,ERI
5260,ESP
5260,EST
893,ETH
5710,FIN
2350,FJI
9370,FRA
1100,
2410,GAB
11.4k,GBR
2080,GEO
2500,GHA
670,GIN
1170,GMB
645,GNB
913,GNQ
4720,GRC
2130,GRD
3580,GTM
4180,GUY
4270,
3330,HND
3800,HRV
2010,HTI
5020,HUN
2180,IDN
1570,IND
6570,IRL
2570,IRN
2290,IRQ
6350,ISL
3370,ISR
6300,ITA
1570,JAM
2830,JOR
4610,JPN
3820,KAZ
1380,KEN
2710,
1030,KHM
1500,KIR
3760,
2250,KOR
2370,KWT
1190,
4120,LBN
1990,LBR
2020,LBY
1300,
2660,LKA
801,LSO
5240,LTU
11.7k,LUX
3720,LVA
2230,MAR
11.1k,MCO
2520,MDA
1420,MDG
1720,MDV
3150,MEX
1210,MHL
2570,MKD
984,MLI
2560,MLT
2000,MMR
2130,MNE
711,MNG
588,MOZ
837,MRT
3540,MUS
603,MWI
4260,MYS
3850,NAM
1160,NER
1530,NGA
2870,NIC
11.5k,NLD
7350,NOR
1160,NPL
2580,NRU
9900,NZL
903,OMN
1620,PAK
3310,PAN
3330,PER
3010,PHL
4360,PLW
1170,PNG
4030,POL
2540,
3610,PRT
3800,PRY
2970,
2170,QAT
947,ROU
3590,RUS
1180,RWA
2510,SAU
1180,SDN
1780,SEN
3120,SGP
949,SLB
1470,SLE
2050,SLV
5670,SMR
1210,SOM
3350,SRB
1210,SSD
1500,STP
5650,SUR
5860,
5840,SVN
9130,SWE
862,SWZ
2540,SYC
3880,SYR
938,TCD
1200,TGO
1770,THA
2080,TJK
2710,TKM
938,TLS
1560,TON
5520,TTO
2190,TUN
2320,TUR
1630,TUV
2770,TWN
833,TZA
1210,UGA
2320,UKR
6710,URY
13.8k,USA
1730,UZB
2550,VCT
4030,VEN
1530,VNM
1400,VUT
3310,WSM
1770,YEM
2950,ZAF
1120,ZMB
1250,ZWE
1260,AFG
1330,AGO
1370,ALB
7130,AND
2180,ARE
7790,ARG
2490,ARM
3120,ATG
10.1k,AUS
6500,AUT
2060,AZE
747,BDI
10.2k,BEL
1860,BEN
1000,BFA
1280,BGD
2700,BGR
2430,BHR
7460,BHS
2160,BIH
2660,BLR
1990,BLZ
2610,BOL
1820,BRA
3810,BRB
4900,BRN
1110,BTN
643,BWA
1280,CAF
8120,CAN
13.5k,CHE
4090,CHL
1440,CHN
820,
1190,CMR
894,
1470,
3340,COL
783,COM
1260,CPV
3140,CRI
2260,CUB
3530,CYP
6400,CZE
7440,DEU
2820,DJI
1320,DMA
11.4k,DNK
1530,DOM
2790,DZA
2620,ECU
2160,EGY
1030,ERI
5350,ESP
5210,EST
891,ETH
5640,FIN
2400,FJI
8760,FRA
1130,
2490,GAB
11.4k,GBR
2050,GEO
2570,GHA
673,GIN
1180,GMB
645,GNB
921,GNQ
5060,GRC
2140,GRD
3050,GTM
4250,GUY
4330,
2930,HND
3380,HRV
2030,HTI
4850,HUN
2060,IDN
1570,IND
6380,IRL
2620,IRN
2330,IRQ
6030,ISL
3850,ISR
6390,ITA
1590,JAM
2870,JOR
4900,JPN
3760,KAZ
1380,KEN
2770,
1030,KHM
1550,KIR
3810,
2250,KOR
2370,KWT
1180,
4180,LBN
1990,LBR
2030,LBY
1320,
2520,LKA
805,LSO
5180,LTU
12k,LUX
3680,LVA
2270,MAR
11.3k,MCO
2490,MDA
1450,MDG
1750,MDV
2620,MEX
1240,MHL
2300,MKD
985,MLI
2540,MLT
1970,MMR
1910,MNE
722,MNG
589,MOZ
842,MRT
3610,MUS
607,MWI
3880,MYS
3910,NAM
1170,NER
1540,NGA
2590,NIC
11.1k,NLD
7670,NOR
1160,NPL
2680,NRU
9570,NZL
923,OMN
1620,PAK
3280,PAN
3150,PER
3070,PHL
4620,PLW
1170,PNG
3670,POL
2550,
3630,PRT
3820,PRY
2840,
1950,QAT
858,ROU
3510,RUS
1200,RWA
2600,SAU
1200,SDN
1820,SEN
2710,SGP
966,SLB
1460,SLE
1820,SLV
5790,SMR
1220,SOM
2950,SRB
1240,SSD
1510,STP
5740,SUR
5600,
5170,SVN
8780,SWE
864,SWZ
2590,SYC
3950,SYR
948,TCD
1190,TGO
1780,THA
2050,TJK
2670,TKM
941,TLS
1570,TON
5660,TTO
2200,TUN
2140,TUR
1650,TUV
2870,TWN
838,TZA
1230,UGA
2340,UKR
6180,URY
11.6k,USA
1710,UZB
2570,VCT
3660,VEN
1530,VNM
1420,VUT
3350,WSM
1780,YEM
2840,ZAF
1130,ZMB
1270,ZWE
1280,AFG
1370,AGO
1410,ALB
7260,AND
2030,ARE
8010,ARG
2590,ARM
3200,ATG
10.7k,AUS
6270,AUT
2140,AZE
750,BDI
10.4k,BEL
1880,BEN
1010,BFA
1270,BGD
2880,BGR
2440,BHR
7740,BHS
2200,BIH
2760,BLR
2020,BLZ
2710,BOL
1920,BRA
3860,BRB
5710,BRN
1110,BTN
645,BWA
1300,CAF
7460,CAN
13.9k,CHE
5020,CHL
1280,CHN
820,
1200,CMR
911,
1500,
3490,COL
781,COM
1270,CPV
3670,CRI
2150,CUB
3570,CYP
6100,CZE
7870,DEU
2900,DJI
1320,DMA
11.7k,DNK
1570,DOM
2810,DZA
2620,ECU
2150,EGY
1040,ERI
5120,ESP
5530,EST
890,ETH
5980,FIN
2450,FJI
9380,FRA
1150,
2570,GAB
11.7k,GBR
2130,GEO
2640,GHA
675,GIN
1190,GMB
645,GNB
933,GNQ
5300,GRC
2150,GRD
3000,GTM
4310,GUY
4400,
2690,HND
3410,HRV
2040,HTI
5250,HUN
2040,IDN
1550,IND
6190,IRL
2680,IRN
2360,IRQ
6630,ISL
4590,ISR
6260,ITA
1600,JAM
2910,JOR
5260,JPN
3910,KAZ
1380,KEN
2830,
1030,KHM
1600,KIR
3850,
2300,KOR
2370,KWT
1170,
4240,LBN
1990,LBR
2030,LBY
1340,
2540,LKA
809,LSO
5490,LTU
12.3k,LUX
3900,LVA
2310,MAR
11.5k,MCO
2580,MDA
1480,MDG
1770,MDV
2870,MEX
1270,MHL
2340,MKD
986,MLI
2530,MLT
1940,MMR
1940,MNE
733,MNG
590,MOZ
848,MRT
3690,MUS
613,MWI
3870,MYS
3970,NAM
1180,NER
1550,NGA
3210,NIC
11k,NLD
7820,NOR
1160,NPL
2800,NRU
10.1k,NZL
944,OMN
1590,PAK
3280,PAN
3450,PER
3030,PHL
4880,PLW
1180,PNG
3520,POL
2630,
3830,PRT
3840,PRY
2790,
1760,QAT
863,ROU
3620,RUS
1210,RWA
2700,SAU
1230,SDN
1860,SEN
3840,SGP
981,SLB
1440,SLE
2040,SLV
5910,SMR
1230,SOM
2960,SRB
1260,SSD
1520,STP
5830,SUR
5330,
5220,SVN
8920,SWE
864,SWZ
2640,SYC
4010,SYR
959,TCD
1190,TGO
1790,THA
2120,TJK
2760,TKM
942,TLS
1590,TON
5800,TTO
2220,TUN
2380,TUR
1670,TUV
2720,TWN
843,TZA
1240,UGA
2300,UKR
5710,URY
11.2k,USA
1780,UZB
2590,VCT
4060,VEN
1520,VNM
1440,VUT
3390,WSM
1780,YEM
3150,ZAF
1150,ZMB
1290,ZWE
1300,AFG
1410,AGO
1460,ALB
7380,AND
1880,ARE
8510,ARG
2830,ARM
3280,ATG
11.2k,AUS
6310,AUT
2340,AZE
752,BDI
10.2k,BEL
1900,BEN
1010,BFA
1270,BGD
2600,BGR
2540,BHR
8020,BHS
2240,BIH
3010,BLR
2050,BLZ
2910,BOL
2040,BRA
3900,BRB
6670,BRN
1120,BTN
647,BWA
1320,CAF
8160,CAN
13.9k,CHE
5920,CHL
1300,CHN
871,
1220,CMR
928,
1540,
3380,COL
779,COM
1270,CPV
3180,CRI
2330,CUB
3610,CYP
5840,CZE
8530,DEU
2990,DJI
1320,DMA
12k,DNK
1600,DOM
2820,DZA
2620,ECU
2140,EGY
1040,ERI
5250,ESP
6120,EST
888,ETH
6610,FIN
2500,FJI
9270,FRA
1170,
2640,GAB
12.4k,GBR
2330,GEO
2710,GHA
678,GIN
1200,GMB
645,GNB
941,GNQ
5350,GRC
2160,GRD
3340,GTM
4380,GUY
4460,
2580,HND
3470,HRV
2060,HTI
5240,HUN
2030,IDN
1540,IND
6380,IRL
2730,IRN
2400,IRQ
6650,ISL
5120,ISR
6200,ITA
1700,JAM
2950,JOR
5210,JPN
4270,KAZ
1390,KEN
2890,
1040,KHM
1660,KIR
3900,
2320,KOR
2370,KWT
1150,
4300,LBN
2000,LBR
2040,LBY
1360,
2790,LKA
812,LSO
6070,LTU
12.6k,LUX
4310,LVA
2360,MAR
11.7k,MCO
2820,MDA
1510,MDG
1790,MDV
3020,MEX
1300,MHL
2400,MKD
988,MLI
2510,MLT
1910,MMR
1990,MNE
744,MNG
591,MOZ
853,MRT
3760,MUS
619,MWI
3890,MYS
4040,NAM
1190,NER
1560,NGA
2870,NIC
10.6k,NLD
8050,NOR
1150,NPL
2910,NRU
10.5k,NZL
965,OMN
1590,PAK
3320,PAN
3850,PER
2980,PHL
5170,PLW
1190,PNG
3520,POL
2490,
3950,PRT
3860,PRY
3590,
1590,QAT
872,ROU
3920,RUS
1220,RWA
2800,SAU
1250,SDN
1900,SEN
4530,SGP
998,SLB
1430,SLE
2080,SLV
6020,SMR
1240,SOM
2990,SRB
1290,SSD
1540,STP
5930,SUR
5100,
5290,SVN
9500,SWE
864,SWZ
2690,SYC
4080,SYR
968,TCD
1190,TGO
1790,THA
2320,TJK
3020,TKM
945,TLS
1610,TON
5940,TTO
2230,TUN
2400,TUR
1680,TUV
2790,TWN
849,TZA
1260,UGA
2390,UKR
6510,URY
12k,USA
1950,UZB
2610,VCT
4220,VEN
1520,VNM
1460,VUT
3430,WSM
1790,YEM
3490,ZAF
1170,ZMB
1300,ZWE
1310,AFG
1460,AGO
1500,ALB
7510,AND
1850,ARE
8740,ARG
3240,ARM
3360,ATG
11.8k,AUS
6430,AUT
2680,AZE
755,BDI
10.8k,BEL
1910,BEN
1010,BFA
1240,BGD
2760,BGR
2640,BHR
8320,BHS
2180,BIH
3450,BLR
2080,BLZ
3020,BOL
2060,BRA
3950,BRB
7780,BRN
1120,BTN
649,BWA
1340,CAF
8740,CAN
13.2k,CHE
6260,CHL
1400,CHN
926,
1230,CMR
947,
1570,
3710,COL
777,COM
1280,CPV
3380,CRI
2510,CUB
3640,CYP
5760,CZE
9110,DEU
3080,DJI
1330,DMA
12.1k,DNK
1640,DOM
2830,DZA
2620,ECU
2130,EGY
1050,ERI
5280,ESP
6350,EST
886,ETH
6840,FIN
2560,FJI
9040,FRA
1200,
2730,GAB
12.8k,GBR
2660,GEO
2810,GHA
680,GIN
1210,GMB
644,GNB
950,GNQ
5490,GRC
2160,GRD
3790,GTM
4450,GUY
4530,
2420,HND
3350,HRV
2070,HTI
5470,HUN
2050,IDN
1500,IND
6560,IRL
2790,IRN
2430,IRQ
6380,ISL
4890,ISR
6480,ITA
1800,JAM
2990,JOR
5310,JPN
4890,KAZ
1390,KEN
2950,
1040,KHM
1710,KIR
3950,
2440,KOR
2370,KWT
1140,
4360,LBN
2000,LBR
2050,LBY
1380,
2620,LKA
816,LSO
6280,LTU
13k,LUX
4470,LVA
2410,MAR
11.9k,MCO
3220,MDA
1540,MDG
1810,MDV
3190,MEX
1330,MHL
2330,MKD
989,MLI
2500,MLT
1880,MMR
1930,MNE
756,MNG
591,MOZ
860,MRT
3830,MUS
625,MWI
3730,MYS
4100,NAM
1200,NER
1570,NGA
2840,NIC
10.9k,NLD
8410,NOR
1150,NPL
3040,NRU
11k,NZL
988,OMN
1550,PAK
3570,PAN
4140,PER
2710,PHL
5460,PLW
1190,PNG
3530,POL
2770,
3690,PRT
3890,PRY
4310,
1570,QAT
935,ROU
4450,RUS
1230,RWA
2900,SAU
1270,SDN
1950,SEN
5100,SGP
1020,SLB
1420,SLE
2260,SLV
6150,SMR
1250,SOM
2860,SRB
1310,SSD
1550,STP
6020,SUR
5040,
5090,SVN
9940,SWE
865,SWZ
2740,SYC
4150,SYR
978,TCD
1190,TGO
1800,THA
2650,TJK
3440,TKM
947,TLS
1630,TON
6090,TTO
2240,TUN
2410,TUR
1700,TUV
3010,TWN
854,TZA
1270,UGA
2600,UKR
6650,URY
13.4k,USA
2230,UZB
2630,VCT
5020,VEN
1520,VNM
1480,VUT
3470,WSM
1790,YEM
3870,ZAF
1180,ZMB
1320,ZWE
1330,AFG
1500,AGO
1540,ALB
7640,AND
1820,ARE
8650,ARG
3470,ARM
3440,ATG
12.2k,AUS
6630,AUT
2860,AZE
756,BDI
10.9k,BEL
1930,BEN
1010,BFA
1270,BGD
3070,BGR
2740,BHR
8630,BHS
2420,BIH
3680,BLR
2110,BLZ
3090,BOL
2210,BRA
4000,BRB
9070,BRN
1130,BTN
651,BWA
1360,CAF
9120,CAN
12.9k,CHE
6360,CHL
1480,CHN
984,
1240,CMR
964,
1610,
3860,COL
774,COM
1290,CPV
3540,CRI
2650,CUB
3680,CYP
6220,CZE
9850,DEU
3170,DJI
1330,DMA
12.3k,DNK
1680,DOM
2840,DZA
2650,ECU
2130,EGY
1050,ERI
3990,ESP
6740,EST
885,ETH
7250,FIN
2610,FJI
9390,FRA
1220,
2800,GAB
13.4k,GBR
2840,GEO
2910,GHA
683,GIN
1220,GMB
644,GNB
961,GNQ
5430,GRC
2170,GRD
5100,GTM
4520,GUY
4600,
2420,HND
3710,HRV
2090,HTI
5790,HUN
2140,IDN
1540,IND
6750,IRL
2850,IRN
2470,IRQ
6340,ISL
4050,ISR
6200,ITA
1910,JAM
3030,JOR
5530,JPN
5230,KAZ
1390,KEN
3020,
1040,KHM
1770,KIR
3990,
2350,KOR
2370,KWT
1130,
4420,LBN
2000,LBR
2050,LBY
1400,
2600,LKA
820,LSO
6650,LTU
13.3k,LUX
4740,LVA
2450,MAR
12.1k,MCO
3440,MDA
1570,MDG
1820,MDV
3390,MEX
1360,MHL
2600,MKD
991,MLI
2480,MLT
1850,MMR
2150,MNE
767,MNG
592,MOZ
865,MRT
3910,MUS
631,MWI
4030,MYS
4160,NAM
1210,NER
1580,NGA
2200,NIC
11.5k,NLD
8930,NOR
1150,NPL
3160,NRU
12.9k,NZL
1010,OMN
1590,PAK
3480,PAN
4270,PER
3020,PHL
5780,PLW
1200,PNG
3590,POL
2940,
3370,PRT
3910,PRY
3850,
1560,QAT
962,ROU
4720,RUS
1240,RWA
3000,SAU
1300,SDN
1990,SEN
5070,SGP
1030,SLB
1410,SLE
2180,SLV
6270,SMR
1260,SOM
3140,SRB
1340,SSD
1570,STP
6120,SUR
5430,
5620,SVN
10.3k,SWE
864,SWZ
2790,SYC
4220,SYR
988,TCD
1190,TGO
1810,THA
2820,TJK
3680,TKM
949,TLS
1640,TON
6250,TTO
2260,TUN
2820,TUR
1720,TUV
3120,TWN
859,TZA
1290,UGA
2970,UKR
6650,URY
14.7k,USA
2390,UZB
2650,VCT
5420,VEN
1510,VNM
1500,VUT
3510,WSM
1800,YEM
4230,ZAF
1200,ZMB
1330,ZWE
1350,AFG
1550,AGO
1590,ALB
7770,AND
1790,ARE
9120,ARG
3770,ARM
3520,ATG
12.7k,AUS
6980,AUT
3100,AZE
760,BDI
11k,BEL
1950,BEN
1020,BFA
1230,BGD
3340,BGR
2840,BHR
8940,BHS
2420,BIH
3980,BLR
2140,BLZ
3300,BOL
2230,BRA
4040,BRB
10.6k,BRN
1130,BTN
653,BWA
1380,CAF
9890,CAN
13.9k,CHE
7050,CHL
1440,CHN
1050,
1260,CMR
983,
1650,
3870,COL
772,COM
1300,CPV
3990,CRI
2830,CUB
3720,CYP
6890,CZE
10.4k,DEU
3260,DJI
1340,DMA
12.5k,DNK
1710,DOM
2850,DZA
2670,ECU
2120,EGY
1060,ERI
3680,ESP
7090,EST
883,ETH
7610,FIN
2670,FJI
9930,FRA
1250,
2890,GAB
13.8k,GBR
3080,GEO
3010,GHA
686,GIN
1230,GMB
644,GNB
971,GNQ
6130,GRC
2180,GRD
4880,GTM
4590,GUY
4670,
2260,HND
3690,HRV
2130,HTI
5620,HUN
2350,IDN
1500,IND
6540,IRL
2910,IRN
2500,IRQ
6550,ISL
3580,ISR
6770,ITA
2030,JAM
3080,JOR
5660,JPN
5670,KAZ
1400,KEN
3080,
1040,KHM
1830,KIR
4040,
2780,KOR
2370,KWT
1120,
4480,LBN
2010,LBR
2060,LBY
1420,
2760,LKA
824,LSO
6980,LTU
13.6k,LUX
4970,LVA
2500,MAR
12.3k,MCO
3730,MDA
1600,MDG
1850,MDV
3440,MEX
1390,MHL
2610,MKD
992,MLI
2460,MLT
1740,MMR
2160,MNE
778,MNG
593,MOZ
871,MRT
3990,MUS
637,MWI
4390,MYS
4230,NAM
1220,NER
1580,NGA
2320,NIC
12k,NLD
9280,NOR
1150,NPL
3300,NRU
13.5k,NZL
1030,OMN
1540,PAK
3760,PAN
4260,PER
3160,PHL
6110,PLW
1210,PNG
4240,POL
3430,
3890,PRT
3930,PRY
4280,
1550,QAT
995,ROU
5070,RUS
1260,RWA
3110,SAU
1320,SDN
2040,SEN
5510,SGP
1050,SLB
1400,SLE
2360,SLV
6400,SMR
1260,SOM
3100,SRB
1360,SSD
1580,STP
6220,SUR
6020,
5590,SVN
10.5k,SWE
864,SWZ
2850,SYC
4290,SYR
997,TCD
1190,TGO
1820,THA
3050,TJK
3980,TKM
951,TLS
1660,TON
6400,TTO
2270,TUN
2870,TUR
1730,TUV
3070,TWN
865,TZA
1310,UGA
3170,UKR
6850,URY
15.7k,USA
2600,UZB
2680,VCT
5390,VEN
1510,VNM
1520,VUT
3550,WSM
1800,YEM
4510,ZAF
1220,ZMB
1350,ZWE
1360,AFG
1600,AGO
1640,ALB
7900,AND
1770,ARE
9010,ARG
3760,ARM
3610,ATG
13k,AUS
7870,AUT
3100,AZE
761,BDI
10.7k,BEL
1970,BEN
1020,BFA
1220,BGD
3320,BGR
2950,BHR
9270,BHS
2570,BIH
3970,BLR
2170,BLZ
3370,BOL
2280,BRA
4090,BRB
12.4k,BRN
1130,BTN
655,BWA
1400,CAF
10.1k,CAN
13.3k,CHE
7040,CHL
1390,CHN
1110,
1270,CMR
1000,
1680,
4080,COL
770,COM
1310,CPV
4150,CRI
2870,CUB
3760,CYP
6940,CZE
11k,DEU
3360,DJI
1340,DMA
12.7k,DNK
1750,DOM
2870,DZA
2700,ECU
2110,EGY
1060,ERI
3660,ESP
7400,EST
882,ETH
7940,FIN
2720,FJI
9880,FRA
1270,
2970,GAB
13.9k,GBR
3070,GEO
2710,GHA
689,GIN
1240,GMB
644,GNB
982,GNQ
5920,GRC
2190,GRD
4920,GTM
4670,GUY
4740,
2360,HND
3910,HRV
2170,HTI
5870,HUN
2300,IDN
1480,IND
6750,IRL
2970,IRN
2540,IRQ
6520,ISL
3280,ISR
6910,ITA
2150,JAM
3120,JOR
5910,JPN
5660,KAZ
1400,KEN
3150,
1040,KHM
1890,KIR
4090,
2690,KOR
2470,KWT
1110,
4550,LBN
2010,LBR
2060,LBY
1440,
2710,LKA
828,LSO
7280,LTU
14k,LUX
5190,LVA
2550,MAR
12.5k,MCO
3720,MDA
1640,MDG
1870,MDV
3440,MEX
1430,MHL
2780,MKD
993,MLI
2440,MLT
1640,MMR
2300,MNE
791,MNG
593,MOZ
877,MRT
4070,MUS
642,MWI
3490,MYS
4290,NAM
1230,NER
1590,NGA
2370,NIC
11.6k,NLD
9430,NOR
1140,NPL
3430,NRU
14.3k,NZL
1060,OMN
1520,PAK
3640,PAN
4260,PER
3190,PHL
6470,PLW
1220,PNG
4830,POL
3550,
3870,PRT
3950,PRY
3580,
1530,QAT
973,ROU
5020,RUS
1270,RWA
3220,SAU
1350,SDN
2080,SEN
4670,SGP
1070,SLB
1390,SLE
2160,SLV
6530,SMR
1270,SOM
3260,SRB
1390,SSD
1590,STP
6320,SUR
6060,
5900,SVN
10.8k,SWE
863,SWZ
2900,SYC
4360,SYR
1010,TCD
1180,TGO
1830,THA
3040,TJK
3960,TKM
953,TLS
1680,TON
6560,TTO
2290,TUN
3070,TUR
1750,TUV
3190,TWN
870,TZA
1320,UGA
3430,UKR
7320,URY
14.6k,USA
2600,UZB
2700,VCT
5950,VEN
1500,VNM
1540,VUT
3590,WSM
1810,YEM
4330,ZAF
1230,ZMB
1360,ZWE
1380,AFG
1650,AGO
1690,ALB
8040,AND
1740,ARE
9180,ARG
3920,ARM
3700,ATG
12.9k,AUS
9060,AUT
3220,AZE
764,BDI
11.4k,BEL
1980,BEN
1020,BFA
1230,BGD
3710,BGR
3070,BHR
9620,BHS
2670,BIH
4130,BLR
2210,BLZ
3450,BOL
2260,BRA
4140,BRB
14.4k,BRN
1140,BTN
657,BWA
1430,CAF
10.5k,CAN
13.7k,CHE
7090,CHL
1370,CHN
1180,
1290,CMR
1020,
1720,
4210,COL
768,COM
1310,CPV
4130,CRI
2830,CUB
3790,CYP
6990,CZE
12k,DEU
3460,DJI
1340,DMA
13.3k,DNK
1790,DOM
2880,DZA
2730,ECU
2100,EGY
1070,ERI
4000,ESP
7040,EST
880,ETH
7540,FIN
2780,FJI
10.6k,FRA
1300,
3060,GAB
13.9k,GBR
3200,GEO
2640,GHA
691,GIN
1250,GMB
644,GNB
991,GNQ
5840,GRC
2200,GRD
5430,GTM
4740,GUY
4810,
2380,HND
4040,HRV
2210,HTI
6280,HUN
2270,IDN
1490,IND
6750,IRL
3030,IRN
2570,IRQ
7220,ISL
3160,ISR
7280,ITA
2150,JAM
3160,JOR
6670,JPN
5890,KAZ
1410,KEN
3220,
1050,KHM
1960,KIR
4140,
2240,KOR
2570,KWT
1100,
4610,LBN
2010,LBR
2070,LBY
1460,
2620,LKA
832,LSO
6910,LTU
14.3k,LUX
4930,LVA
2600,MAR
12.8k,MCO
3880,MDA
1670,MDG
1890,MDV
3570,MEX
1460,MHL
2900,MKD
995,MLI
2420,MLT
1550,MMR
2400,MNE
802,MNG
594,MOZ
882,MRT
4150,MUS
648,MWI
3560,MYS
4360,NAM
1240,NER
1600,NGA
2830,NIC
12.3k,NLD
9820,NOR
1140,NPL
3580,NRU
14.3k,NZL
1080,OMN
1530,PAK
3720,PAN
4210,PER
3340,PHL
6840,PLW
1230,PNG
4090,POL
3460,
3870,PRT
3970,PRY
3380,
1520,QAT
987,ROU
5180,RUS
1280,RWA
3340,SAU
1370,SDN
2130,SEN
5430,SGP
1090,SLB
1380,SLE
2290,SLV
6660,SMR
1280,SOM
3340,SRB
1410,SSD
1610,STP
6420,SUR
6100,
6080,SVN
11.6k,SWE
863,SWZ
2960,SYC
4430,SYR
1020,TCD
1180,TGO
1830,THA
3170,TJK
4120,TKM
955,TLS
1700,TON
6730,TTO
2300,TUN
3230,TUR
1770,TUV
3050,TWN
876,TZA
1340,UGA
3420,UKR
7390,URY
15.5k,USA
2710,UZB
2720,VCT
6300,VEN
1500,VNM
1560,VUT
3630,WSM
1810,YEM
4540,ZAF
1250,ZMB
1380,ZWE
1400,AFG
1700,AGO
1740,ALB
8180,AND
1710,ARE
9210,ARG
3770,ARM
3790,ATG
13.6k,AUS
8760,AUT
3090,AZE
766,BDI
10.1k,BEL
2000,BEN
1020,BFA
1260,BGD
3720,BGR
3190,BHR
9970,BHS
2640,BIH
3950,BLR
2240,BLZ
3700,BOL
2230,BRA
4190,BRB
16.8k,BRN
1140,BTN
659,BWA
1450,CAF
11.9k,CAN
13.6k,CHE
7180,CHL
1340,CHN
1250,
1300,CMR
1040,
1760,
4190,COL
765,COM
1320,CPV
3900,CRI
2870,CUB
3830,CYP
7030,CZE
12k,DEU
3570,DJI
1350,DMA
11.3k,DNK
1830,DOM
2890,DZA
2850,ECU
2090,EGY
1070,ERI
4400,ESP
6660,EST
880,ETH
7120,FIN
2840,FJI
8940,FRA
1320,
3150,GAB
15.2k,GBR
3070,GEO
2580,GHA
694,GIN
1260,GMB
644,GNB
1000,GNQ
4920,GRC
2210,GRD
6070,GTM
4820,GUY
4880,
2470,HND
3980,HRV
2250,HTI
5810,HUN
2450,IDN
1520,IND
6750,IRL
3090,IRN
2610,IRQ
7570,ISL
3190,ISR
7080,ITA
2150,JAM
3210,JOR
6780,JPN
5650,KAZ
1410,KEN
3290,
1050,KHM
2020,KIR
4190,
2740,KOR
2670,KWT
1080,
4670,LBN
2010,LBR
2080,LBY
1480,
2770,LKA
836,LSO
6530,LTU
