year,pop,ISO3
1842,47.4k,SGP
1842,72.2k,SLB
1842,783k,SLE
1842,330k,SLV
1842,6510,SMR
1842,1.33M,SOM
1842,2.05M,SRB
1842,1.16M,SSD
1842,26.6k,STP
1842,84k,SUR
1842,2.32M,
1842,570k,SVN
1842,3.19M,SWE
1842,69k,SWZ
1842,13.5k,SYC
1842,1.44M,SYR
1842,1.73M,TCD
1842,490k,TGO
1842,5.07M,THA
1842,571k,TJK
1842,449k,TKM
1842,183k,TLS
1842,18.5k,TON
1842,74.1k,TTO
1842,1.04M,TUN
1842,10.8M,TUR
1842,2780,TUV
1842,2.15M,TWN
1842,4.67M,TZA
1842,2.7M,UGA
1842,13.7M,UKR
1842,105k,URY
1842,18.5M,USA
1842,2.35M,UZB
1842,28.8k,VCT
1842,1.24M,VEN
1842,6.14M,VNM
1842,34.5k,VUT
1842,47k,WSM
1842,2.7M,YEM
1842,2.52M,ZAF
1842,1.41M,ZMB
1842,759k,ZWE
1843,3.63M,AFG
1843,2.19M,AGO
1843,485k,ALB
1843,3120,AND
1843,40.2k,ARE
1843,857k,ARG
1843,510k,ARM
1843,37k,ATG
1843,469k,AUS
1843,3.78M,AUT
1843,1.09M,AZE
1843,1.27M,BDI
1843,4.19M,BEL
1843,752k,BEN
1843,1.81M,BFA
1843,22M,BGD
1843,2.42M,BGR
1843,64.5k,BHR
1843,27.8k,BHS
1843,981k,BIH
1843,2.91M,BLR
1843,25.8k,BLZ
1843,1.3M,BOL
1843,6.48M,BRA
1843,121k,BRB
1843,3650,BRN
1843,350k,BTN
1843,103k,BWA
1843,798k,CAF
1843,1.91M,CAN
1843,2.27M,CHE
1843,1.25M,CHL
1843,412M,CHN
1843,1.05M,
1843,2.52M,CMR
1843,7.38M,
1843,454k,
1843,1.97M,COL
1843,59.1k,COM
1843,71k,CPV
1843,96.1k,CRI
1843,1.06M,CUB
1843,185k,CYP
1843,6.51M,CZE
1843,31.9M,DEU
1843,35.4k,DJI
1843,22.4k,DMA
1843,1.4M,DNK
1843,130k,DOM
1843,2.8M,DZA
1843,728k,ECU
1843,4.81M,EGY
1843,527k,ERI
1843,14.2M,ESP
1843,441k,EST
1843,16.7M,ETH
1843,1.49M,FIN
1843,139k,FJI
1843,35.3M,FRA
1843,18.3k,
1843,257k,GAB
1843,26.9M,GBR
1843,1.32M,GEO
1843,1.99M,GHA
1843,1.02M,GIN
1843,110k,GMB
1843,212k,GNB
1843,101k,GNQ
1843,2.85M,GRC
1843,32.1k,GRD
1843,747k,GTM
1843,106k,GUY
1843,30k,
1843,281k,HND
1843,905,
1843,1.5M,HRV
1843,883k,HTI
1843,4.9M,HUN
1843,20.6M,IDN
1843,229M,IND
1843,7.88M,IRL
1843,7.27M,IRN
1843,1.21M,IRQ
1843,57.6k,ISL
1843,210k,ISR
1843,23.4M,ITA
1843,383k,JAM
1843,278k,JOR
1843,31.8M,JPN
1843,2.52M,KAZ
1843,3.23M,KEN
1843,654k,
1843,2.2M,KHM
1843,20k,KIR
1843,25.5k,
1843,9.51M,KOR
1843,81.3k,KWT
1843,585k,
1843,392k,LBN
1843,326k,LBR
1843,261k,LBY
1843,24k,
1843,6830,LIE
1843,1.93M,LKA
1843,197k,LSO
1843,1.09M,LTU
1843,184k,LUX
1843,859k,LVA
1843,2.81M,MAR
1843,10.3k,MCO
1843,879k,MDA
1843,2.37M,MDG
1843,48.5k,MDV
1843,7.22M,MEX
1843,9890,MHL
1843,479k,MKD
1843,1.48M,MLI
1843,154k,MLT
1843,3.83M,MMR
1843,181k,MNE
1843,641k,MNG
1843,3.93M,MOZ
1843,308k,MRT
1843,132k,MUS
1843,1.85M,MWI
1843,460k,MYS
1843,129k,NAM
1843,963k,NER
1843,13.2M,NGA
1843,268k,NIC
1843,2.95M,NLD
1843,1.28M,NOR
1843,4.24M,NPL
1843,1870,NRU
1843,75.5k,NZL
1843,340k,OMN
1843,14.7M,PAK
1843,103k,PAN
1843,2.47M,PER
1843,3.24M,PHL
1843,4330,PLW
1843,761k,PNG
1843,12.3M,POL
1843,4.42M,
1843,3.74M,PRT
1843,284k,PRY
1843,166k,
1843,14.1k,QAT
1843,7.59M,ROU
1843,38.7M,RUS
1843,1.35M,RWA
1843,2.2M,SAU
1843,4.54M,SDN
1843,949k,SEN
1843,48.4k,SGP
1843,73k,SLB
1843,782k,SLE
1843,334k,SLV
1843,6560,SMR
1843,1.35M,SOM
1843,2.05M,SRB
1843,1.17M,SSD
1843,26.7k,STP
1843,84.2k,SUR
1843,2.33M,
1843,575k,SVN
1843,3.22M,SWE
1843,68.6k,SWZ
1843,13.6k,SYC
1843,1.44M,SYR
1843,1.73M,TCD
1843,492k,TGO
1843,5.09M,THA
1843,576k,TJK
1843,453k,TKM
1843,186k,TLS
1843,18.5k,TON
1843,74.8k,TTO
1843,1.05M,TUN
1843,10.8M,TUR
1843,2790,TUV
1843,2.15M,TWN
1843,4.76M,TZA
1843,2.73M,UGA
1843,13.8M,UKR
1843,108k,URY
1843,19.1M,USA
1843,2.37M,UZB
1843,29k,VCT
1843,1.25M,VEN
1843,6.12M,VNM
1843,34.8k,VUT
1843,47k,WSM
1843,2.7M,YEM
1843,2.58M,ZAF
1843,1.43M,ZMB
1843,746k,ZWE
1844,3.65M,AFG
1844,2.23M,AGO
1844,487k,ALB
1844,3140,AND
1844,40.2k,ARE
1844,888k,ARG
1844,515k,ARM
1844,37k,ATG
1844,487k,AUS
1844,3.81M,AUT
1844,1.1M,AZE
1844,1.29M,BDI
1844,4.22M,BEL
1844,758k,BEN
1844,1.81M,BFA
1844,22.1M,BGD
1844,2.43M,BGR
1844,64.5k,BHR
1844,27.9k,BHS
1844,987k,BIH
1844,2.93M,BLR
1844,25.8k,BLZ
1844,1.31M,BOL
1844,6.58M,BRA
1844,123k,BRB
1844,3720,BRN
1844,348k,BTN
1844,102k,BWA
1844,816k,CAF
1844,1.98M,CAN
1844,2.28M,CHE
1844,1.27M,CHL
1844,412M,CHN
1844,1.04M,
1844,2.56M,CMR
1844,7.49M,
1844,461k,
1844,1.98M,COL
1844,59.3k,COM
1844,71.8k,CPV
1844,96.7k,CRI
1844,1.08M,CUB
1844,185k,CYP
1844,6.55M,CZE
1844,32.2M,DEU
1844,36.1k,DJI
1844,22.6k,DMA
1844,1.41M,DNK
1844,132k,DOM
1844,2.81M,DZA
1844,740k,ECU
1844,4.93M,EGY
1844,549k,ERI
1844,14.3M,ESP
1844,446k,EST
1844,16.9M,ETH
1844,1.51M,FIN
1844,139k,FJI
1844,35.5M,FRA
1844,18.4k,
1844,262k,GAB
1844,26.9M,GBR
1844,1.34M,GEO
1844,1.99M,GHA
1844,1.02M,GIN
1844,110k,GMB
1844,212k,GNB
1844,102k,GNQ
1844,2.88M,GRC
1844,32.2k,GRD
1844,761k,GTM
1844,109k,GUY
1844,30.9k,
1844,290k,HND
1844,905,
1844,1.52M,HRV
1844,890k,HTI
1844,4.94M,HUN
1844,20.8M,IDN
1844,230M,IND
1844,7.73M,IRL
1844,7.3M,IRN
1844,1.22M,IRQ
1844,57.8k,ISL
1844,210k,ISR
1844,23.5M,ITA
1844,386k,JAM
1844,281k,JOR
1844,31.8M,JPN
1844,2.54M,KAZ
1844,3.25M,KEN
1844,660k,
1844,2.21M,KHM
1844,20.1k,KIR
1844,25.9k,
1844,9.51M,KOR
1844,81.3k,KWT
1844,590k,
1844,395k,LBN
1844,327k,LBR
1844,263k,LBY
1844,24k,
1844,6880,LIE
1844,1.97M,LKA
1844,194k,LSO
1844,1.11M,LTU
1844,185k,LUX
1844,873k,LVA
1844,2.81M,MAR
1844,10.4k,MCO
1844,887k,MDA
1844,2.41M,MDG
1844,48.8k,MDV
1844,7.29M,MEX
1844,10.1k,MHL
1844,484k,MKD
1844,1.48M,MLI
1844,155k,MLT
1844,3.84M,MMR
1844,184k,MNE
1844,642k,MNG
1844,4.04M,MOZ
1844,305k,MRT
1844,138k,MUS
1844,1.89M,MWI
1844,469k,MYS
1844,127k,NAM
1844,968k,NER
1844,13.2M,NGA
1844,273k,NIC
1844,2.97M,NLD
1844,1.3M,NOR
1844,4.25M,NPL
1844,1870,NRU
1844,77.5k,NZL
1844,341k,OMN
1844,14.8M,PAK
1844,104k,PAN
1844,2.58M,PER
1844,3.29M,PHL
1844,4350,PLW
1844,762k,PNG
1844,12.4M,POL
1844,4.42M,
1844,3.75M,PRT
1844,293k,PRY
1844,167k,
1844,14.1k,QAT
1844,7.65M,ROU
1844,39.1M,RUS
1844,1.37M,RWA
1844,2.21M,SAU
1844,4.56M,SDN
1844,947k,SEN
1844,49.5k,SGP
1844,73.8k,SLB
1844,782k,SLE
1844,339k,SLV
1844,6610,SMR
1844,1.37M,SOM
1844,2.05M,SRB
1844,1.17M,SSD
1844,26.9k,STP
1844,84.3k,SUR
1844,2.34M,
1844,580k,SVN
1844,3.25M,SWE
1844,68.3k,SWZ
1844,13.6k,SYC
1844,1.45M,SYR
1844,1.74M,TCD
1844,494k,TGO
1844,5.11M,THA
1844,581k,TJK
1844,457k,TKM
1844,188k,TLS
1844,18.5k,TON
1844,75.5k,TTO
1844,1.06M,TUN
1844,10.9M,TUR
1844,2810,TUV
1844,2.16M,TWN
1844,4.86M,TZA
1844,2.76M,UGA
1844,14M,UKR
1844,111k,URY
1844,19.7M,USA
1844,2.39M,UZB
1844,29.1k,VCT
1844,1.26M,VEN
1844,6.11M,VNM
1844,35.1k,VUT
1844,46.9k,WSM
1844,2.71M,YEM
1844,2.64M,ZAF
1844,1.46M,ZMB
1844,734k,ZWE
1845,3.67M,AFG
1845,2.26M,AGO
1845,489k,ALB
1845,3170,AND
1845,40.2k,ARE
1845,920k,ARG
1845,519k,ARM
1845,37k,ATG
1845,505k,AUS
1845,3.83M,AUT
1845,1.11M,AZE
1845,1.31M,BDI
1845,4.26M,BEL
1845,763k,BEN
1845,1.82M,BFA
1845,22.2M,BGD
1845,2.44M,BGR
1845,64.5k,BHR
1845,27.9k,BHS
1845,993k,BIH
1845,2.96M,BLR
1845,25.8k,BLZ
1845,1.32M,BOL
1845,6.69M,BRA
1845,125k,BRB
1845,3800,BRN
1845,346k,BTN
1845,102k,BWA
1845,834k,CAF
1845,2.06M,CAN
1845,2.3M,CHE
1845,1.29M,CHL
1845,412M,CHN
1845,1.04M,
1845,2.59M,CMR
1845,7.61M,
1845,469k,
1845,2M,COL
1845,59.4k,COM
1845,72.5k,CPV
1845,97.4k,CRI
1845,1.09M,CUB
1845,185k,CYP
1845,6.6M,CZE
1845,32.4M,DEU
1845,36.8k,DJI
1845,22.7k,DMA
1845,1.43M,DNK
1845,134k,DOM
1845,2.81M,DZA
1845,752k,ECU
1845,5.05M,EGY
1845,572k,ERI
1845,14.4M,ESP
1845,451k,EST
1845,17.2M,ETH
1845,1.53M,FIN
1845,138k,FJI
1845,35.6M,FRA
1845,18.5k,
1845,268k,GAB
1845,27M,GBR
1845,1.35M,GEO
1845,1.99M,GHA
1845,1.02M,GIN
1845,111k,GMB
1845,212k,GNB
1845,103k,GNQ
1845,2.91M,GRC
1845,32.4k,GRD
1845,775k,GTM
1845,112k,GUY
1845,31.9k,
1845,299k,HND
1845,905,
1845,1.53M,HRV
1845,898k,HTI
1845,4.98M,HUN
1845,21M,IDN
1845,231M,IND
1845,7.58M,IRL
1845,7.33M,IRN
1845,1.22M,IRQ
1845,58k,ISL
1845,210k,ISR
1845,23.7M,ITA
1845,388k,JAM
1845,284k,JOR
1845,31.8M,JPN
1845,2.57M,KAZ
1845,3.27M,KEN
1845,666k,
1845,2.21M,KHM
1845,20.2k,KIR
1845,26.3k,
1845,9.52M,KOR
1845,81.3k,KWT
1845,596k,
1845,398k,LBN
1845,327k,LBR
1845,264k,LBY
1845,24k,
1845,6930,LIE
1845,2.01M,LKA
1845,191k,LSO
1845,1.12M,LTU
1845,186k,LUX
1845,887k,LVA
1845,2.82M,MAR
1845,10.5k,MCO
1845,895k,MDA
1845,2.44M,MDG
1845,49.1k,MDV
1845,7.35M,MEX
1845,10.4k,MHL
1845,488k,MKD
1845,1.49M,MLI
1845,156k,MLT
1845,3.86M,MMR
1845,187k,MNE
1845,643k,MNG
1845,4.15M,MOZ
1845,302k,MRT
1845,145k,MUS
1845,1.94M,MWI
1845,479k,MYS
1845,126k,NAM
1845,973k,NER
1845,13.3M,NGA
1845,277k,NIC
1845,2.99M,NLD
1845,1.31M,NOR
1845,4.27M,NPL
1845,1870,NRU
1845,79.4k,NZL
1845,342k,OMN
1845,14.8M,PAK
1845,105k,PAN
1845,2.7M,PER
1845,3.34M,PHL
1845,4370,PLW
1845,762k,PNG
1845,12.5M,POL
1845,4.43M,
1845,3.76M,PRT
1845,302k,PRY
1845,167k,
1845,14.1k,QAT
1845,7.71M,ROU
1845,39.4M,RUS
1845,1.4M,RWA
1845,2.21M,SAU
1845,4.58M,SDN
1845,944k,SEN
1845,50.5k,SGP
1845,74.6k,SLB
1845,781k,SLE
1845,343k,SLV
1845,6660,SMR
1845,1.38M,SOM
1845,2.04M,SRB
1845,1.18M,SSD
1845,27.1k,STP
1845,84.5k,SUR
1845,2.35M,
1845,585k,SVN
1845,3.29M,SWE
1845,67.9k,SWZ
1845,13.7k,SYC
1845,1.45M,SYR
1845,1.75M,TCD
1845,496k,TGO
1845,5.13M,THA
1845,586k,TJK
1845,461k,TKM
1845,191k,TLS
1845,18.5k,TON
1845,76.3k,TTO
1845,1.07M,TUN
1845,10.9M,TUR
1845,2820,TUV
1845,2.17M,TWN
1845,4.95M,TZA
1845,2.8M,UGA
1845,14.1M,UKR
1845,114k,URY
1845,20.3M,USA
1845,2.41M,UZB
1845,29.3k,VCT
1845,1.27M,VEN
1845,6.09M,VNM
1845,35.5k,VUT
1845,46.9k,WSM
1845,2.71M,YEM
1845,2.69M,ZAF
1845,1.48M,ZMB
1845,722k,ZWE
1846,3.68M,AFG
1846,2.29M,AGO
1846,491k,ALB
1846,3190,AND
1846,40.2k,ARE
1846,954k,ARG
1846,524k,ARM
1846,37k,ATG
1846,524k,AUS
1846,3.85M,AUT
1846,1.12M,AZE
1846,1.33M,BDI
1846,4.3M,BEL
1846,769k,BEN
1846,1.83M,BFA
1846,22.3M,BGD
1846,2.46M,BGR
1846,64.5k,BHR
1846,27.9k,BHS
1846,999k,BIH
1846,2.99M,BLR
1846,25.8k,BLZ
1846,1.33M,BOL
1846,6.79M,BRA
1846,127k,BRB
1846,3880,BRN
1846,344k,BTN
1846,102k,BWA
1846,852k,CAF
1846,2.14M,CAN
1846,2.31M,CHE
1846,1.31M,CHL
1846,412M,CHN
1846,1.04M,
1846,2.63M,CMR
1846,7.73M,
1846,476k,
1846,2.01M,COL
1846,59.5k,COM
1846,73.3k,CPV
1846,98.1k,CRI
1846,1.11M,CUB
1846,185k,CYP
1846,6.64M,CZE
1846,32.7M,DEU
1846,37.5k,DJI
1846,22.9k,DMA
1846,1.44M,DNK
1846,137k,DOM
1846,2.82M,DZA
1846,765k,ECU
1846,5.17M,EGY
1846,596k,ERI
1846,14.5M,ESP
1846,457k,EST
1846,17.4M,ETH
1846,1.55M,FIN
1846,138k,FJI
1846,35.8M,FRA
1846,18.6k,
1846,274k,GAB
1846,27M,GBR
1846,1.36M,GEO
1846,1.99M,GHA
1846,1.02M,GIN
1846,111k,GMB
1846,212k,GNB
1846,104k,GNQ
1846,2.93M,GRC
1846,32.5k,GRD
1846,789k,GTM
1846,115k,GUY
1846,33k,
1846,309k,HND
1846,905,
1846,1.54M,HRV
1846,906k,HTI
1846,5.01M,HUN
1846,21.1M,IDN
1846,232M,IND
1846,7.44M,IRL
1846,7.37M,IRN
1846,1.23M,IRQ
1846,58.2k,ISL
1846,210k,ISR
1846,23.8M,ITA
1846,390k,JAM
1846,287k,JOR
1846,31.9M,JPN
1846,2.59M,KAZ
1846,3.28M,KEN
1846,673k,
1846,2.22M,KHM
1846,20.3k,KIR
1846,26.8k,
1846,9.52M,KOR
1846,81.3k,KWT
1846,601k,
1846,400k,LBN
1846,328k,LBR
1846,265k,LBY
1846,24k,
1846,6980,LIE
1846,2.05M,LKA
1846,189k,LSO
1846,1.14M,LTU
1846,188k,LUX
1846,902k,LVA
1846,2.83M,MAR
1846,10.7k,MCO
1846,904k,MDA
1846,2.48M,MDG
1846,49.4k,MDV
1846,7.41M,MEX
1846,10.6k,MHL
1846,492k,MKD
1846,1.49M,MLI
1846,157k,MLT
1846,3.87M,MMR
1846,190k,MNE
1846,644k,MNG
1846,4.26M,MOZ
1846,300k,MRT
1846,151k,MUS
1846,1.98M,MWI
1846,489k,MYS
1846,124k,NAM
1846,978k,NER
1846,13.3M,NGA
1846,282k,NIC
1846,3.01M,NLD
1846,1.33M,NOR
1846,4.29M,NPL
1846,1880,NRU
1846,81.4k,NZL
1846,343k,OMN
1846,14.9M,PAK
1846,106k,PAN
1846,2.83M,PER
1846,3.4M,PHL
1846,4390,PLW
1846,762k,PNG
1846,12.6M,POL
1846,4.43M,
1846,3.77M,PRT
1846,311k,PRY
1846,167k,
1846,14.1k,QAT
1846,7.76M,ROU
1846,39.8M,RUS
1846,1.42M,RWA
1846,2.22M,SAU
1846,4.61M,SDN
1846,942k,SEN
1846,51.6k,SGP
1846,75.4k,SLB
1846,781k,SLE
1846,348k,SLV
1846,6710,SMR
1846,1.4M,SOM
1846,2.04M,SRB
1846,1.18M,SSD
1846,27.3k,STP
1846,84.6k,SUR
1846,2.36M,
1846,590k,SVN
1846,3.32M,SWE
1846,67.6k,SWZ
1846,13.7k,SYC
1846,1.46M,SYR
1846,1.76M,TCD
1846,498k,TGO
1846,5.15M,THA
1846,592k,TJK
1846,466k,TKM
1846,193k,TLS
1846,18.5k,TON
1846,77k,TTO
1846,1.08M,TUN
1846,10.9M,TUR
1846,2830,TUV
1846,2.17M,TWN
1846,5.05M,TZA
1846,2.83M,UGA
1846,14.2M,UKR
1846,118k,URY
1846,20.9M,USA
1846,2.43M,UZB
1846,29.4k,VCT
1846,1.28M,VEN
1846,6.07M,VNM
1846,35.8k,VUT
1846,46.9k,WSM
1846,2.72M,YEM
1846,2.75M,ZAF
1846,1.5M,ZMB
1846,711k,ZWE
1847,3.7M,AFG
1847,2.33M,AGO
1847,493k,ALB
1847,3210,AND
1847,40.2k,ARE
1847,989k,ARG
1847,529k,ARM
1847,37k,ATG
1847,543k,AUS
1847,3.88M,AUT
1847,1.13M,AZE
1847,1.35M,BDI
1847,4.34M,BEL
1847,774k,BEN
1847,1.83M,BFA
1847,22.4M,BGD
1847,2.47M,BGR
1847,64.5k,BHR
1847,27.9k,BHS
1847,1.01M,BIH
1847,3.01M,BLR
1847,25.8k,BLZ
1847,1.34M,BOL
1847,6.9M,BRA
1847,129k,BRB
1847,3960,BRN
1847,343k,BTN
1847,101k,BWA
1847,872k,CAF
1847,2.22M,CAN
1847,2.33M,CHE
1847,1.34M,CHL
1847,412M,CHN
1847,1.04M,
1847,2.66M,CMR
1847,7.85M,
1847,484k,
1847,2.02M,COL
1847,59.6k,COM
1847,74.1k,CPV
1847,98.9k,CRI
1847,1.13M,CUB
1847,185k,CYP
1847,6.69M,CZE
1847,32.9M,DEU
1847,38.2k,DJI
1847,23k,DMA
1847,1.46M,DNK
1847,139k,DOM
1847,2.82M,DZA
1847,777k,ECU
1847,5.29M,EGY
1847,621k,ERI
1847,14.6M,ESP
1847,462k,EST
1847,17.7M,ETH
1847,1.57M,FIN
1847,138k,FJI
1847,35.9M,FRA
1847,18.7k,
1847,279k,GAB
1847,27M,GBR
1847,1.37M,GEO
1847,1.98M,GHA
1847,1.02M,GIN
1847,111k,GMB
1847,211k,GNB
1847,105k,GNQ
1847,2.96M,GRC
1847,32.6k,GRD
1847,804k,GTM
1847,118k,GUY
1847,34.2k,
1847,319k,HND
1847,905,
1847,1.56M,HRV
1847,914k,HTI
1847,5.05M,HUN
1847,21.3M,IDN
1847,233M,IND
1847,7.29M,IRL
1847,7.4M,IRN
1847,1.23M,IRQ
1847,58.4k,ISL
1847,210k,ISR
1847,24M,ITA
1847,392k,JAM
1847,290k,JOR
1847,31.9M,JPN
1847,2.61M,KAZ
1847,3.3M,KEN
1847,679k,
1847,2.22M,KHM
1847,20.4k,KIR
1847,27.3k,
1847,9.53M,KOR
1847,81.3k,KWT
1847,607k,
1847,403k,LBN
1847,328k,LBR
1847,267k,LBY
1847,24k,
1847,7030,LIE
1847,2.09M,LKA
1847,186k,LSO
1847,1.16M,LTU
1847,189k,LUX
1847,916k,LVA
1847,2.83M,MAR
1847,10.8k,MCO
1847,912k,MDA
1847,2.52M,MDG
1847,49.7k,MDV
1847,7.47M,MEX
1847,10.8k,MHL
1847,497k,MKD
1847,1.49M,MLI
1847,157k,MLT
1847,3.89M,MMR
1847,193k,MNE
1847,645k,MNG
1847,4.38M,MOZ
1847,297k,MRT
1847,158k,MUS
1847,2.02M,MWI
1847,499k,MYS
1847,122k,NAM
1847,983k,NER
1847,13.4M,NGA
1847,286k,NIC
1847,3.03M,NLD
1847,1.35M,NOR
1847,4.3M,NPL
1847,1880,NRU
1847,83.5k,NZL
1847,344k,OMN
1847,14.9M,PAK
1847,106k,PAN
1847,2.96M,PER
1847,3.45M,PHL
1847,4410,PLW
1847,763k,PNG
1847,12.7M,POL
1847,4.43M,
1847,3.78M,PRT
1847,320k,PRY
1847,168k,
1847,14.1k,QAT
1847,7.82M,ROU
1847,40.2M,RUS
1847,1.44M,RWA
1847,2.22M,SAU
1847,4.63M,SDN
1847,939k,SEN
1847,52.6k,SGP
1847,76.2k,SLB
1847,780k,SLE
1847,352k,SLV
1847,6770,SMR
1847,1.42M,SOM
1847,2.03M,SRB
1847,1.19M,SSD
1847,27.5k,STP
1847,84.8k,SUR
1847,2.37M,
1847,595k,SVN
1847,3.36M,SWE
1847,67.2k,SWZ
1847,13.8k,SYC
1847,1.46M,SYR
1847,1.76M,TCD
1847,500k,TGO
1847,5.17M,THA
1847,597k,TJK
1847,470k,TKM
1847,196k,TLS
1847,18.5k,TON
1847,77.7k,TTO
1847,1.09M,TUN
1847,11M,TUR
1847,2850,TUV
1847,2.18M,TWN
1847,5.15M,TZA
1847,2.86M,UGA
1847,14.4M,UKR
1847,121k,URY
1847,21.6M,USA
1847,2.46M,UZB
1847,29.6k,VCT
1847,1.29M,VEN
1847,6.05M,VNM
1847,36.2k,VUT
1847,46.9k,WSM
1847,2.72M,YEM
1847,2.82M,ZAF
1847,1.52M,ZMB
1847,699k,ZWE
1848,3.72M,AFG
1848,2.36M,AGO
1848,496k,ALB
1848,3230,AND
1848,40.2k,ARE
1848,1.03M,ARG
1848,534k,ARM
1848,37k,ATG
1848,563k,AUS
1848,3.9M,AUT
1848,1.14M,AZE
1848,1.37M,BDI
1848,4.37M,BEL
1848,780k,BEN
1848,1.84M,BFA
1848,22.5M,BGD
1848,2.48M,BGR
1848,64.5k,BHR
1848,28k,BHS
1848,1.01M,BIH
1848,3.04M,BLR
1848,25.9k,BLZ
1848,1.35M,BOL
1848,7.01M,BRA
1848,131k,BRB
1848,4040,BRN
1848,341k,BTN
1848,101k,BWA
1848,891k,CAF
1848,2.31M,CAN
1848,2.35M,CHE
1848,1.36M,CHL
1848,412M,CHN
1848,1.04M,
1848,2.7M,CMR
1848,7.97M,
1848,492k,
1848,2.04M,COL
1848,59.7k,COM
1848,74.9k,CPV
1848,99.6k,CRI
1848,1.15M,CUB
1848,185k,CYP
1848,6.73M,CZE
1848,33.2M,DEU
1848,38.9k,DJI
1848,23.2k,DMA
1848,1.47M,DNK
1848,141k,DOM
1848,2.83M,DZA
1848,790k,ECU
1848,5.42M,EGY
1848,647k,ERI
1848,14.7M,ESP
1848,468k,EST
1848,17.9M,ETH
1848,1.59M,FIN
1848,138k,FJI
1848,36.1M,FRA
1848,18.8k,
1848,285k,GAB
1848,27.1M,GBR
1848,1.38M,GEO
1848,1.98M,GHA
1848,1.03M,GIN
1848,111k,GMB
1848,211k,GNB
1848,106k,GNQ
1848,2.99M,GRC
1848,32.7k,GRD
1848,819k,GTM
1848,121k,GUY
1848,35.6k,
1848,329k,HND
1848,905,
1848,1.57M,HRV
1848,922k,HTI
1848,5.09M,HUN
1848,21.6M,IDN
1848,234M,IND
1848,7.15M,IRL
1848,7.43M,IRN
1848,1.24M,IRQ
1848,58.6k,ISL
1848,210k,ISR
1848,24.1M,ITA
1848,395k,JAM
1848,294k,JOR
1848,31.9M,JPN
1848,2.64M,KAZ
1848,3.32M,KEN
1848,685k,
1848,2.23M,KHM
1848,20.5k,KIR
1848,27.7k,
1848,9.53M,KOR
1848,81.3k,KWT
1848,613k,
1848,406k,LBN
1848,329k,LBR
1848,268k,LBY
1848,24k,
1848,7080,LIE
1848,2.13M,LKA
1848,183k,LSO
1848,1.17M,LTU
1848,190k,LUX
1848,931k,LVA
1848,2.84M,MAR
1848,10.9k,MCO
1848,920k,MDA
1848,2.55M,MDG
1848,50k,MDV
1848,7.53M,MEX
1848,11.1k,MHL
1848,501k,MKD
1848,1.5M,MLI
1848,158k,MLT
1848,3.9M,MMR
1848,196k,MNE
1848,646k,MNG
1848,4.5M,MOZ
1848,294k,MRT
1848,166k,MUS
1848,2.06M,MWI
1848,509k,MYS
1848,121k,NAM
1848,988k,NER
1848,13.4M,NGA
1848,291k,NIC
1848,3.05M,NLD
1848,1.36M,NOR
1848,4.32M,NPL
1848,1880,NRU
1848,85.6k,NZL
1848,345k,OMN
1848,15M,PAK
1848,107k,PAN
1848,3.09M,PER
1848,3.5M,PHL
1848,4440,PLW
1848,763k,PNG
1848,12.8M,POL
1848,4.44M,
1848,3.79M,PRT
1848,330k,PRY
1848,168k,
1848,14.1k,QAT
1848,7.88M,ROU
1848,40.5M,RUS
1848,1.47M,RWA
1848,2.23M,SAU
1848,4.65M,SDN
1848,937k,SEN
1848,53.7k,SGP
1848,77k,SLB
1848,780k,SLE
1848,357k,SLV
1848,6820,SMR
1848,1.44M,SOM
1848,2.03M,SRB
1848,1.2M,SSD
1848,27.7k,STP
1848,84.9k,SUR
1848,2.37M,
1848,600k,SVN
1848,3.39M,SWE
1848,66.9k,SWZ
1848,13.8k,SYC
1848,1.47M,SYR
1848,1.77M,TCD
1848,502k,TGO
1848,5.19M,THA
1848,603k,TJK
1848,474k,TKM
1848,198k,TLS
1848,18.5k,TON
1848,78.5k,TTO
1848,1.1M,TUN
1848,11M,TUR
1848,2860,TUV
1848,2.19M,TWN
1848,5.26M,TZA
1848,2.89M,UGA
1848,14.5M,UKR
1848,125k,URY
1848,22.2M,USA
1848,2.48M,UZB
1848,29.7k,VCT
1848,1.3M,VEN
1848,6.04M,VNM
1848,36.5k,VUT
1848,46.9k,WSM
1848,2.73M,YEM
1848,2.88M,ZAF
1848,1.55M,ZMB
1848,688k,ZWE
1849,3.73M,AFG
1849,2.39M,AGO
1849,498k,ALB
1849,3260,AND
1849,40.2k,ARE
1849,1.06M,ARG
1849,539k,ARM
1849,37k,ATG
1849,589k,AUS
1849,3.93M,AUT
1849,1.15M,AZE
1849,1.39M,BDI
1849,4.41M,BEL
1849,785k,BEN
1849,1.84M,BFA
1849,22.6M,BGD
1849,2.49M,BGR
1849,64.5k,BHR
1849,28.1k,BHS
1849,1.02M,BIH
1849,3.07M,BLR
1849,25.9k,BLZ
1849,1.36M,BOL
1849,7.12M,BRA
1849,134k,BRB
1849,4120,BRN
1849,339k,BTN
1849,101k,BWA
1849,907k,CAF
1849,2.39M,CAN
1849,2.36M,CHE
1849,1.39M,CHL
1849,411M,CHN
1849,1.04M,
1849,2.73M,CMR
1849,8.07M,
1849,498k,
1849,2.06M,COL
1849,59.9k,COM
1849,75.7k,CPV
1849,100k,CRI
1849,1.17M,CUB
1849,185k,CYP
1849,6.78M,CZE
1849,33.5M,DEU
1849,39.5k,DJI
1849,23.3k,DMA
