pop,ISO3
2.43M,TWN
5.34M,TZA
3.65M,UGA
20.4M,UKR
570k,URY
55.7M,USA
3.44M,UZB
39.3k,VCT
2.18M,VEN
11M,VNM
51.9k,VUT
38k,WSM
2.89M,YEM
4.38M,ZAF
1.63M,ZMB
950k,ZWE
4.4M,AFG
3.15M,AGO
704k,ALB
4130,AND
44.8k,ARE
2.97M,ARG
758k,ARM
35.9k,ATG
2.69M,AUS
5.21M,AUT
1.68M,AZE
1.7M,BDI
5.86M,BEL
1.07M,BEN
2.12M,BFA
25.4M,BGD
3.23M,BGR
70.9k,BHR
49.5k,BHS
1.48M,BIH
4.36M,BLR
29.9k,BLZ
1.32M,BOL
13.2M,BRA
178k,BRB
10.8k,BRN
287k,BTN
143k,BWA
1.06M,CAF
4.64M,CAN
2.9M,CHE
2.58M,CHL
372M,CHN
1.36M,
3.3M,CMR
9.79M,
619k,
3.16M,COL
77.1k,COM
125k,CPV
227k,CRI
1.61M,CUB
199k,CYP
8.5M,CZE
46.7M,DEU
41k,DJI
27k,DMA
2.21M,DNK
365k,DOM
4.09M,DZA
1.23M,ECU
8.2M,EGY
604k,ERI
17.4M,ESP
738k,EST
17.9M,ETH
2.23M,FIN
127k,FJI
39.2M,FRA
22.8k,
378k,GAB
36.3M,GBR
1.96M,GEO
2.43M,GHA
1.38M,GIN
149k,GMB
263k,GNB
138k,GNQ
4.33M,GRC
48.2k,GRD
1.34M,GTM
263k,GUY
194k,
375k,HND
905,
2.2M,HRV
1.39M,HTI
6.46M,HUN
32.2M,IDN
267M,IND
4.86M,IRL
8.96M,IRN
1.79M,IRQ
71.2k,ISL
302k,ISR
30.6M,ITA
620k,JAM
251k,JOR
38.9M,JPN
3.68M,KAZ
4.1M,KEN
969k,
2.59M,KHM
26.2k,KIR
48k,
9.67M,KOR
90.5k,KWT
1.04M,
484k,LBN
435k,LBR
413k,LBY
42.9k,
9330,LIE
3.3M,LKA
227k,LSO
2.05M,LTU
210k,LUX
1.72M,LVA
4.07M,MAR
17.8k,MCO
1.31M,MDA
2.87M,MDG
60k,MDV
11M,MEX
28.1k,MHL
707k,MKD
2.03M,MLI
192k,MLT
5.42M,MMR
355k,MNE
682k,MNG
4.48M,MOZ
331k,MRT
382k,MUS
2.13M,MWI
1.33M,MYS
174k,NAM
1.21M,NER
16.9M,NGA
452k,NIC
4.33M,NLD
1.97M,NOR
4.96M,NPL
1910,NRU
602k,NZL
369k,OMN
17.1M,PAK
214k,PAN
3.18M,PER
5.84M,PHL
5360,PLW
820k,PNG
21.2M,POL
5.11M,
4.85M,PRT
459k,PRY
243k,
15k,QAT
10.1M,ROU
57.1M,RUS
1.59M,RWA
2.16M,SAU
5.03M,SDN
1.25M,SEN
137k,SGP
115k,SLB
988k,SLE
708k,SLV
9110,SMR
1.48M,SOM
1.95M,SRB
1.66M,SSD
36.5k,STP
87.5k,SUR
2.72M,
831k,SVN
4.7M,SWE
94.6k,SWZ
17k,SYC
1.68M,SYR
1.91M,TCD
670k,TGO
6.53M,THA
846k,TJK
670k,TKM
301k,TLS
20.5k,TON
201k,TTO
1.62M,TUN
12.9M,TUR
3450,TUV
2.43M,TWN
5.35M,TZA
3.67M,UGA
20.6M,UKR
593k,URY
57M,USA
3.47M,UZB
39.2k,VCT
2.21M,VEN
11M,VNM
52.4k,VUT
37.7k,WSM
2.89M,YEM
4.43M,ZAF
1.63M,ZMB
960k,ZWE
4.42M,AFG
3.17M,AGO
710k,ALB
4160,AND
45.1k,ARE
3.06M,ARG
765k,ARM
36.1k,ATG
2.78M,AUS
5.26M,AUT
1.7M,AZE
1.71M,BDI
5.91M,BEL
1.08M,BEN
2.13M,BFA
25.5M,BGD
3.28M,BGR
71.3k,BHR
50k,BHS
1.51M,BIH
4.41M,BLR
30.3k,BLZ
1.35M,BOL
13.5M,BRA
179k,BRB
11.1k,BRN
285k,BTN
145k,BWA
1.06M,CAF
4.69M,CAN
2.91M,CHE
2.62M,CHL
373M,CHN
1.36M,
3.32M,CMR
9.84M,
623k,
3.22M,COL
77.7k,COM
127k,CPV
234k,CRI
1.62M,CUB
201k,CYP
8.55M,CZE
47.2M,DEU
41k,DJI
26.9k,DMA
2.23M,DNK
374k,DOM
4.14M,DZA
1.25M,ECU
8.31M,EGY
602k,ERI
17.5M,ESP
747k,EST
17.9M,ETH
2.26M,FIN
127k,FJI
39.3M,FRA
23k,
381k,GAB
36.6M,GBR
1.97M,GEO
2.45M,GHA
1.39M,GIN
150k,GMB
266k,GNB
139k,GNQ
4.37M,GRC
49.3k,GRD
1.35M,GTM
266k,GUY
200k,
386k,HND
905,
2.22M,HRV
1.4M,HTI
6.5M,HUN
32.6M,IDN
270M,IND
4.82M,IRL
8.99M,IRN
1.8M,IRQ
71.1k,ISL
305k,ISR
30.8M,ITA
626k,JAM
252k,JOR
39.2M,JPN
3.71M,KAZ
4.12M,KEN
978k,
2.61M,KHM
26.3k,KIR
48.5k,
9.67M,KOR
91k,KWT
1.06M,
485k,LBN
439k,LBR
420k,LBY
43.3k,
9400,LIE
3.33M,LKA
228k,LSO
2.08M,LTU
211k,LUX
1.74M,LVA
4.11M,MAR
18k,MCO
1.32M,MDA
2.87M,MDG
60.3k,MDV
11.1M,MEX
28.8k,MHL
713k,MKD
2.05M,MLI
193k,MLT
5.8M,MMR
361k,MNE
683k,MNG
4.48M,MOZ
332k,MRT
384k,MUS
2.14M,MWI
1.37M,MYS
176k,NAM
1.22M,NER
17M,NGA
458k,NIC
4.38M,NLD
1.98M,NOR
4.98M,NPL
1910,NRU
617k,NZL
370k,OMN
17.2M,PAK
217k,PAN
3.22M,PER
5.87M,PHL
5390,PLW
821k,PNG
21.6M,POL
5.13M,
4.9M,PRT
502k,PRY
246k,
15.1k,QAT
10.2M,ROU
57.6M,RUS
1.6M,RWA
2.15M,SAU
5.04M,SDN
1.26M,SEN
141k,SGP
116k,SLB
995k,SLE
719k,SLV
9180,SMR
1.48M,SOM
1.97M,SRB
1.67M,SSD
36.8k,STP
87.6k,SUR
2.73M,
839k,SVN
4.72M,SWE
95.5k,SWZ
17.1k,SYC
1.68M,SYR
1.92M,TCD
675k,TGO
6.58M,THA
853k,TJK
676k,TKM
303k,TLS
20.5k,TON
206k,TTO
1.64M,TUN
13M,TUR
3470,TUV
2.45M,TWN
5.36M,TZA
3.7M,UGA
20.8M,UKR
616k,URY
58.2M,USA
3.5M,UZB
39.2k,VCT
2.24M,VEN
11M,VNM
52.9k,VUT
37.5k,WSM
2.9M,YEM
4.47M,ZAF
1.63M,ZMB
970k,ZWE
4.44M,AFG
3.19M,AGO
717k,ALB
4190,AND
45.3k,ARE
3.16M,ARG
773k,ARM
36.3k,ATG
2.88M,AUS
5.3M,AUT
1.71M,AZE
1.72M,BDI
5.97M,BEL
1.09M,BEN
2.14M,BFA
25.6M,BGD
3.32M,BGR
71.7k,BHR
50.6k,BHS
1.53M,BIH
4.45M,BLR
30.8k,BLZ
1.38M,BOL
13.7M,BRA
181k,BRB
11.5k,BRN
284k,BTN
146k,BWA
1.07M,CAF
4.74M,CAN
2.92M,CHE
2.66M,CHL
375M,CHN
1.37M,
3.33M,CMR
9.88M,
628k,
3.27M,COL
78.2k,COM
129k,CPV
241k,CRI
1.63M,CUB
204k,CYP
8.6M,CZE
47.6M,DEU
41k,DJI
26.7k,DMA
2.25M,DNK
384k,DOM
4.18M,DZA
1.26M,ECU
8.42M,EGY
599k,ERI
17.6M,ESP
756k,EST
17.9M,ETH
2.3M,FIN
126k,FJI
39.4M,FRA
23.1k,
383k,GAB
36.9M,GBR
1.99M,GEO
2.47M,GHA
1.4M,GIN
152k,GMB
268k,GNB
140k,GNQ
4.42M,GRC
50.5k,GRD
1.37M,GTM
268k,GUY
206k,
396k,HND
905,
2.24M,HRV
1.42M,HTI
6.53M,HUN
33M,IDN
272M,IND
4.77M,IRL
9.03M,IRN
1.81M,IRQ
71k,ISL
309k,ISR
31M,ITA
632k,JAM
252k,JOR
39.6M,JPN
3.75M,KAZ
4.15M,KEN
987k,
2.62M,KHM
26.5k,KIR
48.9k,
9.67M,KOR
91.6k,KWT
1.09M,
486k,LBN
443k,LBR
426k,LBY
43.7k,
9470,LIE
3.37M,LKA
230k,LSO
2.11M,LTU
211k,LUX
1.77M,LVA
4.15M,MAR
18.3k,MCO
1.33M,MDA
2.88M,MDG
60.6k,MDV
11.3M,MEX
29.5k,MHL
720k,MKD
2.07M,MLI
194k,MLT
6.21M,MMR
367k,MNE
684k,MNG
4.48M,MOZ
334k,MRT
385k,MUS
2.14M,MWI
1.42M,MYS
178k,NAM
1.22M,NER
17.1M,NGA
465k,NIC
4.43M,NLD
1.99M,NOR
5.01M,NPL
1910,NRU
633k,NZL
370k,OMN
17.3M,PAK
219k,PAN
3.26M,PER
5.91M,PHL
5410,PLW
823k,PNG
21.9M,POL
5.15M,
4.94M,PRT
549k,PRY
249k,
15.1k,QAT
10.2M,ROU
58.2M,RUS
1.6M,RWA
2.15M,SAU
5.05M,SDN
1.27M,SEN
145k,SGP
117k,SLB
1M,SLE
730k,SLV
9250,SMR
1.48M,SOM
1.99M,SRB
1.68M,SSD
37.1k,STP
87.7k,SUR
2.74M,
846k,SVN
4.74M,SWE
96.5k,SWZ
17.2k,SYC
1.69M,SYR
1.92M,TCD
680k,TGO
6.63M,THA
861k,TJK
682k,TKM
304k,TLS
20.6k,TON
211k,TTO
1.66M,TUN
13M,TUR
3480,TUV
2.46M,TWN
5.37M,TZA
3.72M,UGA
21M,UKR
641k,URY
59.6M,USA
3.53M,UZB
39.1k,VCT
2.27M,VEN
11.1M,VNM
53.4k,VUT
37.3k,WSM
2.9M,YEM
4.52M,ZAF
1.64M,ZMB
980k,ZWE
4.46M,AFG
3.2M,AGO
724k,ALB
4210,AND
45.6k,ARE
3.26M,ARG
780k,ARM
36.4k,ATG
2.97M,AUS
5.35M,AUT
1.73M,AZE
1.72M,BDI
6.03M,BEL
1.1M,BEN
2.15M,BFA
25.7M,BGD
3.37M,BGR
72.2k,BHR
51.1k,BHS
1.55M,BIH
4.49M,BLR
31.2k,BLZ
1.42M,BOL
14M,BRA
182k,BRB
11.9k,BRN
283k,BTN
148k,BWA
1.07M,CAF
4.79M,CAN
2.94M,CHE
2.7M,CHL
376M,CHN
1.38M,
3.35M,CMR
9.91M,
631k,
3.33M,COL
78.7k,COM
131k,CPV
248k,CRI
1.64M,CUB
206k,CYP
8.65M,CZE
48.1M,DEU
41.1k,DJI
26.7k,DMA
2.27M,DNK
394k,DOM
4.22M,DZA
1.28M,ECU
8.53M,EGY
597k,ERI
17.7M,ESP
765k,EST
17.9M,ETH
2.33M,FIN
126k,FJI
39.5M,FRA
23.2k,
385k,GAB
37.2M,GBR
2.01M,GEO
2.49M,GHA
1.42M,GIN
153k,GMB
270k,GNB
141k,GNQ
4.46M,GRC
51.6k,GRD
1.38M,GTM
271k,GUY
212k,
407k,HND
905,
2.26M,HRV
1.43M,HTI
6.57M,HUN
33.4M,IDN
274M,IND
4.72M,IRL
9.07M,IRN
1.82M,IRQ
71.1k,ISL
313k,ISR
31.2M,ITA
639k,JAM
252k,JOR
39.9M,JPN
3.78M,KAZ
4.16M,KEN
996k,
2.64M,KHM
26.7k,KIR
49.3k,
9.67M,KOR
92.2k,KWT
1.11M,
486k,LBN
447k,LBR
432k,LBY
44.2k,
9540,LIE
3.41M,LKA
231k,LSO
2.15M,LTU
211k,LUX
1.8M,LVA
4.19M,MAR
18.5k,MCO
1.34M,MDA
2.88M,MDG
60.9k,MDV
11.4M,MEX
30.3k,MHL
726k,MKD
2.09M,MLI
195k,MLT
6.59M,MMR
373k,MNE
685k,MNG
4.48M,MOZ
336k,MRT
387k,MUS
2.14M,MWI
1.46M,MYS
180k,NAM
1.23M,NER
17.3M,NGA
472k,NIC
4.48M,NLD
2M,NOR
5.02M,NPL
1910,NRU
648k,NZL
371k,OMN
17.3M,PAK
222k,PAN
3.3M,PER
5.95M,PHL
5440,PLW
824k,PNG
22.2M,POL
5.17M,
4.98M,PRT
584k,PRY
252k,
15.2k,QAT
10.3M,ROU
58.7M,RUS
1.6M,RWA
2.15M,SAU
5.06M,SDN
1.28M,SEN
150k,SGP
119k,SLB
1.01M,SLE
741k,SLV
9320,SMR
1.48M,SOM
2.01M,SRB
1.7M,SSD
37.4k,STP
87.7k,SUR
2.75M,
853k,SVN
4.77M,SWE
97.4k,SWZ
17.3k,SYC
1.69M,SYR
1.93M,TCD
685k,TGO
6.68M,THA
868k,TJK
689k,TKM
306k,TLS
20.6k,TON
216k,TTO
1.67M,TUN
13.1M,TUR
3500,TUV
2.48M,TWN
5.36M,TZA
3.74M,UGA
21.2M,UKR
665k,URY
60.8M,USA
3.56M,UZB
39.2k,VCT
2.31M,VEN
11.1M,VNM
53.9k,VUT
37k,WSM
2.91M,YEM
4.57M,ZAF
1.64M,ZMB
990k,ZWE
4.48M,AFG
3.21M,AGO
731k,ALB
4240,AND
45.9k,ARE
3.37M,ARG
787k,ARM
36.5k,ATG
3.05M,AUS
5.4M,AUT
1.75M,AZE
1.72M,BDI
6.08M,BEL
1.11M,BEN
2.16M,BFA
25.8M,BGD
3.42M,BGR
72.6k,BHR
51.7k,BHS
1.57M,BIH
4.53M,BLR
31.7k,BLZ
1.45M,BOL
14.3M,BRA
183k,BRB
12.3k,BRN
282k,BTN
149k,BWA
1.07M,CAF
4.84M,CAN
2.96M,CHE
2.74M,CHL
377M,CHN
1.39M,
3.35M,CMR
9.92M,
633k,
3.39M,COL
79.3k,COM
132k,CPV
255k,CRI
1.65M,CUB
209k,CYP
8.7M,CZE
48.7M,DEU
41.2k,DJI
26.7k,DMA
2.3M,DNK
404k,DOM
4.26M,DZA
1.29M,ECU
8.64M,EGY
594k,ERI
17.7M,ESP
775k,EST
17.9M,ETH
2.36M,FIN
126k,FJI
39.5M,FRA
23.3k,
386k,GAB
37.5M,GBR
2.03M,GEO
2.51M,GHA
1.43M,GIN
155k,GMB
272k,GNB
141k,GNQ
4.51M,GRC
52.7k,GRD
1.38M,GTM
273k,GUY
219k,
418k,HND
905,
2.28M,HRV
1.45M,HTI
6.61M,HUN
33.8M,IDN
275M,IND
4.68M,IRL
9.13M,IRN
1.85M,IRQ
71.3k,ISL
317k,ISR
31.4M,ITA
646k,JAM
252k,JOR
40.3M,JPN
3.81M,KAZ
4.17M,KEN
1M,
2.66M,KHM
26.9k,KIR
49.5k,
9.68M,KOR
92.8k,KWT
1.13M,
487k,LBN
450k,LBR
439k,LBY
44.7k,
9610,LIE
3.45M,LKA
233k,LSO
2.18M,LTU
212k,LUX
1.83M,LVA
4.24M,MAR
18.7k,MCO
1.35M,MDA
2.88M,MDG
61.2k,MDV
11.5M,MEX
31k,MHL
733k,MKD
2.11M,MLI
196k,MLT
6.94M,MMR
378k,MNE
686k,MNG
4.47M,MOZ
338k,MRT
388k,MUS
2.14M,MWI
1.51M,MYS
182k,NAM
1.24M,NER
17.4M,NGA
479k,NIC
4.53M,NLD
2.01M,NOR
5.04M,NPL
1910,NRU
662k,NZL
371k,OMN
17.4M,PAK
225k,PAN
3.34M,PER
5.99M,PHL
5470,PLW
826k,PNG
22.4M,POL
5.2M,
5.02M,PRT
605k,PRY
256k,
15.3k,QAT
10.4M,ROU
59.2M,RUS
1.6M,RWA
2.15M,SAU
5.07M,SDN
1.29M,SEN
155k,SGP
120k,SLB
1.02M,SLE
751k,SLV
9390,SMR
1.48M,SOM
2.04M,SRB
1.71M,SSD
37.6k,STP
87.8k,SUR
2.76M,
860k,SVN
4.79M,SWE
98.4k,SWZ
17.5k,SYC
1.7M,SYR
1.92M,TCD
691k,TGO
6.73M,THA
876k,TJK
695k,TKM
308k,TLS
20.7k,TON
221k,TTO
1.69M,TUN
13.2M,TUR
3520,TUV
2.5M,TWN
5.35M,TZA
3.76M,UGA
21.4M,UKR
689k,URY
62.1M,USA
3.59M,UZB
39.4k,VCT
2.34M,VEN
11.1M,VNM
54.4k,VUT
36.8k,WSM
2.91M,YEM
4.62M,ZAF
1.64M,ZMB
1M,ZWE
4.5M,AFG
3.21M,AGO
738k,ALB
4270,AND
46.2k,ARE
3.48M,ARG
794k,ARM
36.4k,ATG
3.13M,AUS
5.46M,AUT
1.77M,AZE
1.72M,BDI
6.14M,BEL
1.11M,BEN
2.17M,BFA
25.9M,BGD
3.47M,BGR
73k,BHR
52.4k,BHS
1.59M,BIH
4.58M,BLR
32.3k,BLZ
1.48M,BOL
14.6M,BRA
184k,BRB
12.7k,BRN
280k,BTN
151k,BWA
1.07M,CAF
4.89M,CAN
2.98M,CHE
2.78M,CHL
379M,CHN
1.4M,
3.35M,CMR
9.9M,
633k,
3.45M,COL
79.8k,COM
134k,CPV
261k,CRI
1.66M,CUB
211k,CYP
8.76M,CZE
49.3M,DEU
41.2k,DJI
26.8k,DMA
2.32M,DNK
414k,DOM
4.31M,DZA
1.31M,ECU
8.76M,EGY
592k,ERI
17.8M,ESP
784k,EST
17.8M,ETH
2.39M,FIN
125k,FJI
39.6M,FRA
23.4k,
386k,GAB
37.8M,GBR
2.05M,GEO
2.53M,GHA
1.44M,GIN
156k,GMB
274k,GNB
141k,GNQ
4.56M,GRC
53.7k,GRD
1.39M,GTM
276k,GUY
226k,
428k,HND
905,
2.3M,HRV
1.46M,HTI
6.66M,HUN
34.1M,IDN
276M,IND
4.65M,IRL
9.2M,IRN
1.89M,IRQ
71.6k,ISL
321k,ISR
31.6M,ITA
653k,JAM
252k,JOR
40.7M,JPN
3.85M,KAZ
4.16M,KEN
1.01M,
2.68M,KHM
27k,KIR
49.6k,
9.68M,KOR
93.4k,KWT
1.16M,
488k,LBN
454k,LBR
446k,LBY
45.4k,
9680,LIE
3.5M,LKA
234k,LSO
2.21M,LTU
214k,LUX
1.86M,LVA
4.28M,MAR
19k,MCO
1.37M,MDA
2.87M,MDG
61.5k,MDV
11.7M,MEX
31.8k,MHL
739k,MKD
2.13M,MLI
197k,MLT
7.25M,MMR
384k,MNE
687k,MNG
4.45M,MOZ
340k,MRT
389k,MUS
2.14M,MWI
1.56M,MYS
184k,NAM
1.25M,NER
17.5M,NGA
485k,NIC
4.59M,NLD
2.03M,NOR
5.05M,NPL
1910,NRU
677k,NZL
372k,OMN
17.5M,PAK
228k,PAN
3.37M,PER
6.04M,PHL
5490,PLW
828k,PNG
22.7M,POL
5.22M,
5.06M,PRT
612k,PRY
259k,
15.4k,QAT
10.4M,ROU
59.8M,RUS
1.6M,RWA
2.14M,SAU
5.08M,SDN
1.3M,SEN
160k,SGP
121k,SLB
1.03M,SLE
760k,SLV
9460,SMR
1.49M,SOM
2.06M,SRB
1.73M,SSD
37.9k,STP
87.8k,SUR
2.77M,
868k,SVN
4.82M,SWE
99.4k,SWZ
17.8k,SYC
1.7M,SYR
1.92M,TCD
696k,TGO
6.79M,THA
884k,TJK
701k,TKM
310k,TLS
20.8k,TON
226k,TTO
1.71M,TUN
13.3M,TUR
3540,TUV
2.52M,TWN
5.33M,TZA
3.77M,UGA
21.6M,UKR
712k,URY
63.4M,USA
3.63M,UZB
39.7k,VCT
2.37M,VEN
11.2M,VNM
55k,VUT
36.6k,WSM
2.91M,YEM
4.67M,ZAF
1.64M,ZMB
1.01M,ZWE
4.52M,AFG
3.2M,AGO
745k,ALB
4300,AND
46.5k,ARE
3.59M,ARG
802k,ARM
36.3k,ATG
3.2M,AUS
5.51M,AUT
1.79M,AZE
1.72M,BDI
6.2M,BEL
1.12M,BEN
2.19M,BFA
26M,BGD
3.52M,BGR
73.5k,BHR
53.1k,BHS
1.61M,BIH
4.62M,BLR
32.8k,BLZ
1.52M,BOL
15M,BRA
185k,BRB
13.1k,BRN
279k,BTN
152k,BWA
1.07M,CAF
4.94M,CAN
3.01M,CHE
2.82M,CHL
381M,CHN
1.41M,
3.34M,CMR
9.87M,
632k,
3.51M,COL
80.4k,COM
136k,CPV
267k,CRI
1.66M,CUB
214k,CYP
8.83M,CZE
49.9M,DEU
41.3k,DJI
26.9k,DMA
2.35M,DNK
425k,DOM
4.35M,DZA
1.32M,ECU
8.89M,EGY
589k,ERI
17.9M,ESP
793k,EST
17.8M,ETH
2.42M,FIN
125k,FJI
39.6M,FRA
23.6k,
385k,GAB
38.2M,GBR
2.06M,GEO
2.55M,GHA
1.45M,GIN
157k,GMB
277k,GNB
141k,GNQ
4.6M,GRC
54.7k,GRD
1.39M,GTM
278k,GUY
234k,
439k,HND
905,
2.32M,HRV
1.48M,HTI
6.7M,HUN
34.5M,IDN
277M,IND
4.62M,IRL
9.29M,IRN
1.93M,IRQ
72.1k,ISL
325k,ISR
31.8M,ITA
660k,JAM
252k,JOR
41.1M,JPN
3.88M,KAZ
4.15M,KEN
1.02M,
2.69M,KHM
27.2k,KIR
49.6k,
9.68M,KOR
93.9k,KWT
1.18M,
489k,LBN
458k,LBR
453k,LBY
46.2k,
9750,LIE
3.56M,LKA
236k,LSO
2.24M,LTU
216k,LUX
1.89M,LVA
4.32M,MAR
19.2k,MCO
1.38M,MDA
2.85M,MDG
61.8k,MDV
11.9M,MEX
32.6k,MHL
746k,MKD
2.15M,MLI
198k,MLT
7.52M,MMR
391k,MNE
688k,MNG
4.44M,MOZ
342k,MRT
389k,MUS
2.13M,MWI
1.62M,MYS
186k,NAM
1.25M,NER
17.6M,NGA
493k,NIC
4.65M,NLD
2.05M,NOR
5.06M,NPL
1910,NRU
690k,NZL
373k,OMN
17.6M,PAK
231k,PAN
3.4M,PER
6.1M,PHL
5520,PLW
829k,PNG
22.9M,POL
5.24M,
5.1M,PRT
605k,PRY
262k,
15.4k,QAT
10.5M,ROU
60.3M,RUS
1.59M,RWA
2.14M,SAU
5.09M,SDN
1.31M,SEN
165k,SGP
122k,SLB
1.03M,SLE
769k,SLV
9530,SMR
1.49M,SOM
2.09M,SRB
1.74M,SSD
38.2k,STP
87.9k,SUR
2.78M,
875k,SVN
4.85M,SWE
100k,SWZ
18.1k,SYC
1.71M,SYR
1.9M,TCD
701k,TGO
6.86M,THA
892k,TJK
708k,TKM
312k,TLS
20.8k,TON
231k,TTO
1.73M,TUN
13.3M,TUR
3550,TUV
2.54M,TWN
5.3M,TZA
3.77M,UGA
21.8M,UKR
735k,URY
64.6M,USA
3.66M,UZB
40.2k,VCT
2.41M,VEN
11.2M,VNM
55.5k,VUT
36.4k,WSM
2.92M,YEM
4.72M,ZAF
1.64M,ZMB
1.02M,ZWE
4.54M,AFG
3.19M,AGO
753k,ALB
4320,AND
46.8k,ARE
3.71M,ARG
809k,ARM
36.1k,ATG
3.25M,AUS
5.57M,AUT
1.8M,AZE
1.7M,BDI
6.26M,BEL
1.13M,BEN
2.2M,BFA
26.1M,BGD
3.57M,BGR
73.9k,BHR
53.8k,BHS
1.63M,BIH
4.66M,BLR
33.5k,BLZ
1.55M,BOL
15.3M,BRA
187k,BRB
13.5k,BRN
278k,BTN
154k,BWA
1.07M,CAF
4.99M,CAN
3.05M,CHE
2.86M,CHL
382M,CHN
1.42M,
3.33M,CMR
9.82M,
629k,
3.57M,COL
81k,COM
138k,CPV
273k,CRI
1.67M,CUB
217k,CYP
8.89M,CZE
50.6M,DEU
41.5k,DJI
27.1k,DMA
2.37M,DNK
436k,DOM
4.39M,DZA
1.34M,ECU
9.01M,EGY
587k,ERI
18M,ESP
803k,EST
17.8M,ETH
2.44M,FIN
125k,FJI
39.7M,FRA
23.7k,
383k,GAB
38.5M,GBR
2.08M,GEO
2.57M,GHA
1.46M,GIN
158k,GMB
279k,GNB
140k,GNQ
4.65M,GRC
55.7k,GRD
1.38M,GTM
281k,GUY
242k,
450k,HND
905,
2.34M,HRV
1.49M,HTI
6.75M,HUN
34.9M,IDN
277M,IND
4.59M,IRL
9.39M,IRN
1.99M,IRQ
72.8k,ISL
329k,ISR
32M,ITA
669k,JAM
252k,JOR
41.5M,JPN
3.91M,KAZ
4.12M,KEN
1.03M,
2.71M,KHM
27.4k,KIR
49.4k,
9.68M,KOR
94.5k,KWT
1.21M,
489k,LBN
462k,LBR
460k,LBY
47k,
9820,LIE
3.62M,LKA
237k,LSO
2.28M,LTU
218k,LUX
1.92M,LVA
4.36M,MAR
19.5k,MCO
1.39M,MDA
2.83M,MDG
62.1k,MDV
12M,MEX
33.4k,MHL
753k,MKD
2.17M,MLI
199k,MLT
7.74M,MMR
397k,MNE
689k,MNG
4.41M,MOZ
344k,MRT
390k,MUS
2.13M,MWI
1.67M,MYS
188k,NAM
1.26M,NER
17.8M,NGA
500k,NIC
4.7M,NLD
2.07M,NOR
5.06M,NPL
1920,NRU
704k,NZL
373k,OMN
17.7M,PAK
234k,PAN
3.43M,PER
6.16M,PHL
5550,PLW
831k,PNG
23.1M,POL
5.27M,
5.13M,PRT
583k,PRY
266k,
15.5k,QAT
10.6M,ROU
60.9M,RUS
1.58M,RWA
2.14M,SAU
5.1M,SDN
1.31M,SEN
170k,SGP
124k,SLB
1.04M,SLE
776k,SLV
9610,SMR
1.49M,SOM
2.12M,SRB
1.76M,SSD
38.5k,STP
88k,SUR
2.79M,
883k,SVN
4.89M,SWE
101k,SWZ
18.4k,SYC
1.72M,SYR
1.89M,TCD
707k,TGO
6.92M,THA
900k,TJK
714k,TKM
314k,TLS
20.9k,TON
236k,TTO
1.74M,TUN
13.4M,TUR
3570,TUV
2.57M,TWN
5.26M,TZA
3.78M,UGA
22M,UKR
756k,URY
65.8M,USA
3.69M,UZB
40.8k,VCT
2.44M,VEN
11.2M,VNM
56k,VUT
36.1k,WSM
2.92M,YEM
4.77M,ZAF
1.64M,ZMB
1.03M,ZWE
4.56M,AFG
3.18M,AGO
760k,ALB
4350,AND
47.1k,ARE
3.84M,ARG
817k,ARM
35.9k,ATG
3.31M,AUS
5.62M,AUT
1.82M,AZE
1.69M,BDI
6.32M,BEL
1.14M,BEN
2.21M,BFA
26.2M,BGD
3.63M,BGR
74.3k,BHR
54.5k,BHS
1.65M,BIH
4.71M,BLR
34.1k,BLZ
1.59M,BOL
15.7M,BRA
188k,BRB
14k,BRN
277k,BTN
155k,BWA
1.07M,CAF
5.04M,CAN
3.08M,CHE
2.9M,CHL
384M,CHN
1.44M,
3.31M,CMR
9.77M,
626k,
3.63M,COL
81.5k,COM
140k,CPV
279k,CRI
1.67M,CUB
219k,CYP
8.95M,CZE
51.3M,DEU
41.6k,DJI
27.2k,DMA
2.4M,DNK
447k,DOM
4.43M,DZA
1.35M,ECU
9.14M,EGY
585k,ERI
18.1M,ESP
813k,EST
17.8M,ETH
2.47M,FIN
125k,FJI
39.7M,FRA
23.8k,
382k,GAB
38.9M,GBR
2.1M,GEO
2.59M,GHA
1.47M,GIN
160k,GMB
281k,GNB
139k,GNQ
4.7M,GRC
56.6k,GRD
1.37M,GTM
283k,GUY
251k,
460k,HND
905,
2.36M,HRV
1.51M,HTI
6.8M,HUN
35.4M,IDN
278M,IND
4.57M,IRL
9.49M,IRN
2.04M,IRQ
73.5k,ISL
333k,ISR
32.1M,ITA
677k,JAM
252k,JOR
41.9M,JPN
3.95M,KAZ
4.1M,KEN
1.04M,
2.73M,KHM
27.6k,KIR
49.2k,
9.68M,KOR
95.1k,KWT
1.23M,
490k,LBN
466k,LBR
468k,LBY
47.9k,
9890,LIE
3.68M,LKA
239k,LSO
2.31M,LTU
220k,LUX
1.95M,LVA
4.4M,MAR
19.7k,MCO
1.41M,MDA
2.81M,MDG
62.4k,MDV
12.2M,MEX
34.2k,MHL
760k,MKD
2.19M,MLI
200k,MLT
7.97M,MMR
403k,MNE
690k,MNG
4.39M,MOZ
346k,MRT
390k,MUS
2.12M,MWI
1.73M,MYS
190k,NAM
1.27M,NER
17.9M,NGA
507k,NIC
4.76M,NLD
2.09M,NOR
5.07M,NPL
1920,NRU
718k,NZL
374k,OMN
17.8M,PAK
237k,PAN
